"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0,1.59,1.214232,0.5984366000000001,1.004392,0.6035814,1.1170982,43561.92857999999,0.0,0.00795,0.0006120914964284318,0.0003671858385068796,0.0006251527813262837,0.00025883245546106775,0.00022157833829148342,70.33903431689777
0.03,1.59,1.212746,0.5977971,1.003817,0.603132,1.1165072,43951.57088,3e-05,0.00795,0.000723203982289946,0.00028624201298901197,0.00046430701050053193,0.00035061089543822715,0.0001979256426034663,42.799036313701436
0.06,1.59,1.211328,0.5971228999999999,1.004909,0.6024882999999999,1.1167638,44167.36812000001,6e-05,0.00795,0.0004094581785726028,0.0004967694535697495,0.0004490089085975894,0.00028010035701513754,0.00015416601441306166,24.503689185457585
0.09,1.59,1.211986,0.5970554000000001,1.0043570000000002,0.6024418,1.1159448,44301.9778,8.999999999999999e-05,0.00795,0.0009552088776807297,0.00037499871999781585,0.0008081342710218755,0.00030508582399055496,0.00012071023154645387,18.229538657794674
0.12,1.59,1.2110049999999999,0.5966415,1.003687,0.6032169000000001,1.1158412,44402.45962,0.00012,0.00795,0.0007157827882815088,0.00045659549932079,0.0007768275226844295,0.0002943611557254114,0.000193652678783457,7.299334676915434
0.15,1.59,1.2092519999999998,0.5971276999999999,1.00418,0.6032507,1.1154268,44485.871660000004,0.00015,0.00795,0.0008813376197576044,0.00040955611337154543,0.0005618184760222681,0.00035254362850575707,0.00011481620094742647,10.129596349430612
0.18,1.59,1.2105539999999997,0.5964853,1.004357,0.6034939,1.1156230999999999,44557.964,0.00017999999999999998,0.00795,0.0006120980313642415,0.0002632728812468063,0.00037619276973381056,0.0005358523024117739,0.00016715169756843461,6.853216024904555
0.21,1.59,1.210108,0.5967944999999999,1.0048180000000002,0.6042144,1.1150833,44644.322,0.00021,0.00795,0.0006082565248314254,0.00033029933393818157,0.0006823166420365214,0.00019852465841805545,0.00015205594365232718,13.574297696602613
0.24,1.59,1.209676,0.5969876,1.00487,0.6041065,1.1153130999999998,44693.19924,0.00024,0.00795,0.000996806902062783,0.00042408140727932337,0.0007273238618387259,0.0004128828526349813,0.00011933938997665744,7.973602531501726
0.27,1.6,1.2093909999999999,0.5957733000000001,1.0039770000000001,0.6030033,1.1150414,44754.301499999994,0.00027,0.008,0.0011669571543120097,0.0002823841532380951,0.0003882795384771119,0.0003056566864964833,0.00017509037666304847,9.977765230353338
