"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0,1.56,1.208823,0.594548,0.9881163000000001,0.6027605,1.0837297,44071.04403999999,0.0,0.0078000000000000005,0.00024742877763109505,0.00016031531430279726,0.00029815098524069183,0.00015159106174175688,0.0001215673064602648,69.36875301049041
0.03,1.56,1.208135,0.5937698,0.9873575000000001,0.6024900000000001,1.0838918,44491.3558,3e-05,0.0078000000000000005,0.00028552583070538145,0.00016551845818516401,0.00030588404665818255,0.0001725346342042669,0.00012034600117992556,31.488030034855093
0.06,1.56,1.2081979999999999,0.5938053999999999,0.9876148,0.6024679,1.0834816999999999,44715.41798,6e-05,0.0078000000000000005,0.00017870646322952686,0.0001028495989297027,0.00025235165939616684,0.00021984287570898548,7.42900397092247e-05,19.035525959362143
0.09,1.56,1.208561,0.5940122999999999,0.9884736999999999,0.6034622000000001,1.0832169999999999,44861.15216,8.999999999999999e-05,0.0078000000000000005,0.0002701647645419733,0.00024342187658465636,0.00021862801741772062,0.00020336066482975823,9.359594008290785e-05,14.922997765005732
0.12,1.56,1.2086089999999998,0.5940603,0.9885346,0.6036148,1.0830915,44969.55442,0.00012,0.0078000000000000005,0.000285742891425121,0.00014225192441581818,0.0002101571792730443,0.0001788842083583696,8.854857424032732e-05,15.059688839865734
0.15,1.56,1.2079130000000002,0.593951,0.988435,0.6032257999999999,1.082886,45051.270300000004,0.00015,0.0078000000000000005,0.00036878313410457924,0.00017542234749313775,0.0003445614604101828,0.00016977915066342559,0.00012188683275893832,15.451168979336575
0.18,1.56,1.2080769999999998,0.5937124999999999,0.9886481999999999,0.6035767,1.0825925,45100.08928,0.00017999999999999998,0.0078000000000000005,0.000222308344422821,0.00016645915414900109,0.00018960158227188331,0.00014067981376160273,0.00015147755609325845,13.898605137552494
0.21,1.56,1.2073839999999998,0.5936421999999999,0.9879557999999999,0.6040159,1.082314,45176.26402,0.00021,0.0078000000000000005,0.00024495713910805084,8.210456747344996e-05,0.00043589512500140094,0.00010425780546318594,0.0001414899289702624,8.922943817912198
0.24,1.56,1.2085070000000002,0.5935685,0.9883227,0.6039376,1.0821854000000002,45276.29002,0.00024,0.0078000000000000005,0.0002976592011008822,0.00012081576883835003,0.0002116365044126414,0.0001182651258824877,0.00017377813441284696,15.664073445103302
0.27,1.56,1.207831,0.5937756000000001,0.9888438,0.604438,1.0818579,45332.5015,0.00027,0.0078000000000000005,0.00024513057744802113,0.00019082829978806407,0.00022231365230232364,0.00024275502054541174,7.656689885320356e-05,13.726921935816092
