"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Iref [V]","Vbg [V]","NTC [Ohm]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dIref [V]","dVbg [V]","dNTC [Ohm]"
0.001,0.0,0.0001114834,4.839899000000001e-06,0.0011223981,8.46147337e-06,0.08931452199999998,46481.8632,1e-06,0.0,2.3872345171767266e-06,3.195155325653526e-05,0.00010531643157119402,3.1050162644654136e-05,0.054227713214485974,24.52182855392165
0.021,0.69,0.009693305,0.0001900554,0.13021339999999998,0.0002467012,0.34384135,46567.78572,2.1000000000000002e-05,0.00069,4.09010329942889e-06,3.3787027170794416e-05,0.0020259221209118533,5.875155774241224e-05,4.4017979281200675e-05,9.563502993233758
0.041,0.79,0.018294429999999997,0.0018350719999999997,0.34566100000000005,0.002101842,0.35987017,46598.98046,4.1e-05,0.00079,9.811427011398363e-06,6.256594600899111e-06,0.008699281832427314,1.8819234840981165e-06,4.087395380923583e-05,7.81780381554743
0.061,1.31,0.9797196000000001,0.4812048,1.2422,0.6000922000000001,1.0921804,46630.023100000006,6.1e-05,0.0013100000000000002,0.0004800614960606559,0.0001803839238956762,4.381780460041657e-05,0.00028018986419927114,0.00016647534351968966,9.046153363059245
0.081,1.33,0.995435,0.48845340000000004,1.2246770000000002,0.6000654,1.0917985,46596.22076,8.1e-05,0.00133,0.00046772940895351635,0.0003343444930008629,6.450581369148663e-05,0.00022979738901910665,0.00010338399295828463,5.039354183067039
0.101,1.33,1.0008940000000002,0.49188859999999995,1.207276,0.6003864,1.0918012000000001,46593.53827999999,0.000101,0.00133,0.0004071166908885272,0.00026396105773390365,2.1540659228512142e-05,0.00012347323596634228,0.00011207658096141925,2.39736706025649
0.12100000000000001,1.33,1.00844,0.4951511,1.1896550000000001,0.5996016000000001,1.0919501999999999,46550.69872,0.00012100000000000001,0.00133,0.00034240327101243127,0.00023824292224535428,6.453681120106874e-05,0.0001813048261905682,0.00011509022547552068,4.424649727786472
0.14100000000000001,1.33,1.029366,0.5056432999999999,1.171756,0.5999479,1.0921637,46553.4589,0.000141,0.00133,0.0003866316076060367,0.00021267207150916687,3.5832945734333394e-05,0.000208779045883429,0.00011678360330116466,3.2927669337493515
0.161,1.33,1.0618859999999999,0.5223149,1.1539359999999999,0.5996591,1.0927506,46519.529259999996,0.000161,0.00133,0.0005762499457700764,0.00031941491824897297,2.4979991993604352e-05,0.000154334992791671,0.00013560988164586446,6.181554510183719
0.181,1.34,1.1301320000000001,0.5584095,1.118248,0.5997838999999999,1.0929432,46487.631180000004,0.000181,0.00134,0.00037056173574726025,0.00036330049545796203,9.3893556754414e-05,0.0002939498086408599,0.00013585933902383939,5.409890847475874
0.20099999999999998,1.34,1.169506,0.5782388,1.1006230000000001,0.5995703000000001,1.0931032,46452.41492,0.00020099999999999998,0.00134,0.0005944947434586333,0.00022800254384545973,0.0001044078541106517,0.00022384773842951496,0.00014183144926283527,7.672842110300987
0.22099999999999997,1.34,1.186574,0.5872529999999999,1.0835510000000002,0.5996959,1.0933563,46424.78663999999,0.00022099999999999998,0.00134,0.0003181571938523206,0.00017418438506363633,0.00010511422358556872,0.0002848334425589658,0.00012243369634213554,2.989459230429452
0.24099999999999996,1.34,1.19861,0.5937111,1.0670160000000002,0.5993352000000001,1.0935171,46409.233080000005,0.00024099999999999998,0.00134,0.00043737855457253355,0.00023700145569172698,7.889233169328894e-05,0.00015653613001475052,0.0001436039344864926,5.22319952764658
0.26099999999999995,1.34,1.201844,0.5954036,1.051507,0.5997450000000001,1.0938750000000002,46372.64654,0.00026099999999999995,0.00134,0.0005498036012977854,0.0001911476915895311,8.161494961095581e-05,0.000361276071723551,7.33552997404055e-05,3.9333797811056046
0.28099999999999997,1.35,1.202965,0.5945940000000001,1.0364999999999998,0.5981569,1.0938459999999999,46318.066100000004,0.000281,0.00135,0.0005242184659090031,0.00027702093783682594,0.00010315037566583377,0.0003080167040924746,0.00012728236327157186,10.120326061150816
0.301,1.35,1.2047500000000002,0.5963320000000001,1.022208,0.5990832000000001,1.0938842000000002,46286.01034,0.000301,0.00135,0.00036943199644859056,0.0002494093021521189,0.00010077698149872267,0.00024141366986978635,0.00013317492256428688,7.916749354272245
0.321,1.35,1.206,0.5962947,1.009544,0.5996854,1.0943053,46262.848340000004,0.000321,0.00135,0.0003383489323169339,0.00024398403636303518,0.0001341789849417256,0.0001171462334008133,0.00013210832676254533,8.713111637206113
0.341,1.36,1.208181,0.5967385,0.9988165,0.5992907,1.0944316,46210.7083,0.00034100000000000005,0.00136,0.0004332308853256459,0.00015687590637186965,0.00022505032770471161,0.00023092122033280938,0.000117283587939632,10.064527317862906
0.36100000000000004,1.37,1.208859,0.5966732000000001,0.9924865,0.5989191999999999,1.0946144,46173.99826,0.00036100000000000005,0.0013700000000000001,0.00043725164379334014,0.000266148379668197,0.00035026568487365306,0.00033287559237650766,0.00011889844406046456,12.356250892498789
0.38100000000000006,1.38,1.209757,0.5965341000000001,0.9889466,0.599102,1.0946698000000001,46146.29640000001,0.00038100000000000005,0.00138,0.0005122509150796793,0.0002376608718321119,0.00016231771314306965,0.00031241638881467814,0.00015951225658236392,4.46460800474154
0.4010000000000001,1.39,1.2110990000000001,0.5967481,0.9887699999999999,0.5990641,1.0949620999999996,46092.79612,0.0004010000000000001,0.00139,0.000669469192719123,0.00019665017162466403,0.00032128149651044385,0.000268857378548539,8.563229530963758e-05,4.845035069592992
0.4210000000000001,1.41,1.211429,0.5961966000000001,0.987664,0.5988989,1.0956068,46064.52964,0.0004210000000000001,0.00141,0.000606142722467254,0.00020048650827425116,0.00032528172404854455,0.0001642586070804202,0.00017294727520257813,16.986736666776277
0.4410000000000001,1.43,1.2110750000000001,0.5962993,0.9882778999999999,0.59845,1.0956723,46011.32202000001,0.00044100000000000015,0.00143,0.0003656842900645333,0.00028314132513640146,0.00034695372890345143,0.00012062835487563185,7.466866812798155e-05,3.181250144456399
0.46100000000000013,1.44,1.2133119999999997,0.5972223000000001,0.9877963,0.5982758,1.0956423000000002,45973.04864,0.00046100000000000015,0.0014399999999999999,0.0005517390687635118,0.00020025436324834896,0.0002426689308502453,0.00029578127053619426,0.00016812498327139022,5.347752745070281
0.48100000000000015,1.46,1.212266,0.5966737999999999,0.9868891,0.5976904000000001,1.0958049,45910.05652,0.00048100000000000014,0.00146,0.0004460089685197024,0.00022434027725757387,0.0003216067318947243,0.0003054374567730617,7.68927174704829e-05,13.149044615697353
0.5010000000000001,1.48,1.21345,0.5973753,0.9888657999999999,0.5986639,1.0959569,45854.126059999995,0.0005010000000000001,0.00148,0.00037955236792835105,0.00015335974047968684,0.0002243251211968844,0.0001733011540642321,7.864152846940782e-05,7.4624998507483795
0.5210000000000001,1.49,1.2135529999999999,0.5973944,0.9881850999999999,0.5977048,1.0957727,45797.314139999995,0.0005210000000000001,0.00149,0.00045378519147277764,0.0002649879997282963,0.00024743785078277044,0.00016440669086140817,0.00013655478753962463,15.142818149419012
0.5410000000000001,1.51,1.2139330000000002,0.5976459999999999,0.9885021,0.5984902,1.0956687,45772.00338,0.0005410000000000001,0.00151,0.0005024350704320188,0.00030626459148912465,0.00037908981785323825,0.0001763172141340687,0.00016410792180756402,11.826894122026188
0.5610000000000002,1.52,1.212868,0.5973777,0.9887998,0.5980319,1.0960315,45698.5093,0.0005610000000000002,0.00152,0.000317798678411365,0.0001872314343265992,0.0002057954324080134,0.00016993201581808916,0.00015206002104432747,24.424311207483818
0.5810000000000002,1.55,1.214275,0.5982008000000001,0.9892282,0.5983504000000001,1.0962805,45655.752640000006,0.0005810000000000002,0.0015500000000000002,0.00047846107469675563,0.00010140690311807895,0.0003243648562960891,0.0002589850188717523,0.00013304378978367,12.997192245496157
0.6010000000000002,1.57,1.2144749999999997,0.5980956,0.9894809,0.5981279,1.0964212,45596.82334000001,0.0006010000000000002,0.00157,0.0001973955419962615,0.00014116954345749436,0.00039305863430282365,0.0001655744243535101,0.00013002215195884162,7.770249203106531
0.6210000000000002,1.58,1.2150279999999998,0.59754,0.9887094000000001,0.5973524999999998,1.0966671000000001,45522.74114,0.0006210000000000002,0.00158,0.00036969717337301066,0.000229131403347494,0.00046467950245303926,0.00022990313177509406,0.00016524493940813233,8.608658754672849
0.6410000000000002,1.61,1.2152070000000001,0.5981607999999999,0.9887062,0.5974980999999999,1.0970371,45451.50636,0.0006410000000000003,0.00161,0.0006045171627009677,0.0002893398693578113,0.0003064685301951911,0.00011274524380210798,0.000109746480581377,18.90275780489007
0.6610000000000003,1.62,1.21659,0.5994240999999999,0.9915952000000001,0.5982320999999999,1.097222,45399.502080000006,0.0006610000000000002,0.0016200000000000001,0.000498618090325603,0.00021348651011247885,0.00022770191040041182,0.00022690061701106102,0.0001505994687905294,2.7651285680057414
0.6810000000000003,1.64,1.217058,0.5990434000000001,0.9913248999999998,0.5984103,1.0973482000000003,45339.53397999999,0.0006810000000000003,0.00164,0.00031070242998728855,0.0003073396167108785,0.00041296257699698026,0.00018390706892340875,0.00017644704588063337,13.99768263812254
0.7010000000000003,1.66,1.2153580000000002,0.5988144,0.9894588000000001,0.5975778,1.0974399,45274.748219999994,0.0007010000000000003,0.00166,0.00036923705122860417,0.00028973684612076467,0.00029599858107768554,0.0001711430980203581,0.00010396004040016146,19.595620563115595
0.7210000000000003,1.68,1.2157380000000002,0.5986332999999999,0.9899543,0.597711,1.0978575999999998,45203.02056,0.0007210000000000003,0.00168,0.00038201570648339585,0.00032022306287960605,0.00041818752970407556,0.0002821177059314131,0.00016158230101100446,5.149518190122305
0.7410000000000003,1.69,1.2168960000000002,0.5998791,0.990911,0.5984231,1.0983307999999998,45135.95393999999,0.0007410000000000003,0.0016899999999999999,0.00047265632334709005,0.00011715583638896061,0.0003652878317162925,0.00026261738327842385,0.00011874998947368276,5.371627541669055
0.7610000000000003,1.71,1.2165819999999998,0.5994157,0.9916008999999999,0.5979477,1.0985491,45057.640139999996,0.0007610000000000004,0.00171,0.0003201187279744534,4.877304583475199e-05,0.0002710912945854033,0.00019892262314779736,0.00016561850741994487,7.9463424752773735
0.7810000000000004,1.74,1.2183890000000002,0.6000620999999999,0.9914755,0.598155,1.0987026,45002.042100000006,0.0007810000000000003,0.00174,0.0004082756421830606,0.0002768365763406311,0.0003643293153178903,0.0001980196959900805,0.00013815295870877844,7.928415608935649
0.8010000000000004,1.76,1.2173399999999999,0.6002371,0.9918302999999999,0.5981131,1.0990997,44912.48522,0.0008010000000000004,0.00176,0.00035885930390616103,0.00023252460084903124,0.00044488538973537733,0.00018692963916940193,0.00014337018518506762,9.97900029690265
0.8210000000000004,1.77,1.219283,0.6004707,0.9920842000000001,0.5982391,1.0995469,44840.5661,0.0008210000000000004,0.00177,0.0006375272543193408,0.00017848868311464848,0.00024664581893879794,0.0002537311372299466,0.00010679367958824968,14.802343580800327
0.8410000000000004,1.79,1.2171979999999998,0.5999144000000001,0.9911796,0.5976005999999999,1.0997251000000001,44770.170079999996,0.0008410000000000004,0.0017900000000000001,0.0006207543797670804,0.0002705277065293036,0.00033463508483122794,0.00022051494280434937,9.503415175606602e-05,8.84901058094212
0.8610000000000004,1.82,1.217635,0.5998623000000001,0.9916117,0.5977464000000001,1.1005266,44701.87092,0.0008610000000000004,0.00182,0.0005720707998141538,0.0003048888485989425,0.00043324543852186516,0.00015147620275146606,0.0001545905559858041,1.9522417477354717
0.8810000000000004,1.83,1.21796,0.6006402,0.9935769999999999,0.5982431,1.1009828999999998,44635.78790000001,0.0008810000000000005,0.00183,0.0005692802473298987,0.0002106132949269918,0.0003037775501909442,0.00014570823586881966,0.00013972147293813824,18.292159007400993
0.9010000000000005,1.85,1.2186090000000003,0.6006773,0.9927962999999999,0.5978532999999999,1.1014236999999998,44554.76146,0.0009010000000000004,0.00185,0.0001930518065183492,0.00022400984353369686,0.00035721619504159967,0.0001638536237011449,0.00010506478953482353,16.81839566636616
0.9210000000000005,1.87,1.216457,0.6002238,0.9927460000000001,0.5975892,1.1013328,44471.784999999996,0.0009210000000000005,0.0018700000000000001,0.0005640753495766028,0.00020910753214553455,0.0004963194535780222,0.00022064124727711227,0.00010110865442680562,18.53185647926461
0.9410000000000005,1.87,1.2169789999999998,0.6004728,0.9927959000000002,0.5979336000000001,1.1011293000000002,44379.93138,0.0009410000000000005,0.0018700000000000001,0.0004104497533194639,0.00012546138848269507,0.00025894495554075144,0.00013688988275252126,0.0001861660817657045,6.628894979226099
0.9610000000000005,1.87,1.218088,0.6010188000000001,0.9938262,0.5983604,1.1017233,44336.185240000006,0.0009610000000000006,0.0018700000000000001,0.000383557036175848,0.00018784717192441835,0.0002511508709919048,0.00014921474457973985,0.0001349733677434058,11.016540384277398
0.9810000000000005,1.87,1.216551,0.6001828,0.9935446000000001,0.5976750999999999,1.1018510999999998,44269.63366,0.0009810000000000005,0.0018700000000000001,0.0003615646553522337,0.00022342327542135217,0.00022981087876773547,0.00017544483463468984,0.000111897676472733,11.099135970263765
1.0010000000000006,1.87,1.216478,0.6004096999999999,0.992637,0.5973302,1.1019913,44220.514359999994,0.0010010000000000006,0.0018700000000000001,0.0005514852672556283,0.00027704730642978583,0.00033101933478273094,0.00028460175684631576,0.00015550180063267794,9.397743275191356
1.0210000000000006,1.87,1.2146219999999999,0.5994724,0.9917368,0.5969348,1.1020895999999998,44141.72256,0.0010210000000000006,0.0018700000000000001,0.000612320177684856,0.00011816446166255602,0.0004075627068317225,0.0002489292268899059,7.273128625290774e-05,12.315345387214036
1.0410000000000006,1.87,1.213632,0.5988461,0.9919911000000001,0.5970782,1.1023197999999998,44071.9019,0.0010410000000000007,0.0018700000000000001,0.0003404937591204699,0.00017189267000079233,0.00025352690192562556,0.00020698251133851955,0.00012087084015596989,10.005662928762115
1.0610000000000006,1.87,1.2125650000000001,0.5990586999999999,0.9916696999999999,0.5966561,1.1023602000000001,44027.93236,0.0010610000000000005,0.0018700000000000001,0.00037390506816572947,0.00016801610041897928,0.00030892589726339963,0.0001445492649583503,9.460845628170065e-05,10.50043374067888
1.0810000000000006,1.88,1.2117879999999999,0.5984940999999999,0.9906008999999999,0.5963828,1.1027757,43942.77137999999,0.0010810000000000006,0.00188,0.00036572667389731737,0.00019045495530438736,0.000284201847284627,0.0002519642038067964,0.0001132502097128771,10.444690652843285
1.1010000000000006,1.88,1.2108560000000002,0.5979005,0.9905854,0.5958984999999999,1.1031347999999999,43885.20909999999,0.0011010000000000006,0.00188,0.0005000439980641858,0.00011271401864897634,0.00040034739914228493,0.00011775758998893812,0.0001516415510340185,9.850356554155141
1.1210000000000007,1.88,1.210229,0.5978569,0.9902819,0.5962227,1.1033272,43826.79194,0.0011210000000000007,0.00188,0.00046287039222656296,0.00019082947885480113,0.00031616560533999057,0.00019194741467392122,0.00012844905604945446,9.07165058246923
1.1410000000000007,1.88,1.207407,0.5970753,0.9903907000000002,0.5959318,1.1037806,43776.65796,0.0011410000000000007,0.00188,0.0002603862515571744,0.00010588583474668607,0.00028833177070868075,0.00023864651684029332,0.00016874726664456292,10.871667036403014
1.1610000000000007,1.88,1.2092589999999999,0.5977304999999999,0.9908863,0.5957257,1.103744,43716.00122,0.0011610000000000008,0.00188,0.0004039913365407753,0.0001653984582757523,0.0002580531146876565,0.00013103285847448917,0.00011487645537706249,10.827522368188392
1.1810000000000007,1.88,1.2070619999999999,0.5967676,0.9899932000000001,0.5957681,1.1040281,43661.82866,0.0011810000000000008,0.00188,0.0004921747657082668,0.0001275211355030952,0.0003497458505829536,0.00012182154981777043,0.00012523773393035404,5.265195034033203
