"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0,1.56,1.209364,0.5947591,0.9835062000000001,0.6030388999999999,1.0818929000000002,44779.837419999996,0.0,0.0078000000000000005,0.00028362651498051275,0.0001221191631153847,0.0001446594621861825,0.00019369535358391342,8.010674128935108e-05,62.7500508266066
0.03,1.56,1.209664,0.5945146,0.9840636,0.6031675,1.0812133,45211.98176,3e-05,0.0078000000000000005,0.0003400352922859798,0.00016714377044927742,0.0003132392695688045,0.00014636136785367272,9.149322379280396e-05,35.448149317198855
0.06,1.56,1.2086080000000001,0.5939581,0.9831804000000002,0.602995,1.0809727,45443.89816,6e-05,0.0078000000000000005,0.0001896734035124878,0.0001346034546362049,0.00030473897026800535,9.43588893533577e-05,9.627881386889536e-05,20.011138138907494
0.09,1.56,1.208808,0.5942068,0.9836595000000001,0.603135,1.0807419,45593.923339999994,8.999999999999999e-05,0.0078000000000000005,0.0002479032069175661,0.00011887960296030027,0.00020588552644613907,0.00014191969560283248,0.00015325563611168612,17.673117696161622
0.12,1.56,1.20873,0.5938336000000001,0.9833658,0.6035052999999999,1.0804633000000001,45703.41290000001,0.00012,0.0078000000000000005,0.00031990623626304804,9.900121211378702e-05,0.0002492732637087335,0.00016031285038950097,0.00013011460333109311,11.802031156035246
0.15,1.56,1.2083309999999998,0.5939911,0.9834361999999999,0.6034388,1.0802157000000001,45777.98008000001,0.00015,0.0078000000000000005,0.0002893596378211761,0.00014106413435032767,0.0002182612196428842,0.00014228548766476826,0.000132861619740247,11.7547067404343
0.18,1.56,1.208945,0.593934,0.9833867000000002,0.603744,1.0799368,45866.54296,0.00017999999999999998,0.0078000000000000005,0.0002958462438497053,8.74905709205111e-05,0.00028306361475823787,0.00011541057143954234,0.00013727330403248656,11.887405508452737
0.21,1.56,1.208447,0.5938821,0.9839894000000001,0.6041538,1.0798609000000001,45918.82672,0.00021,0.0078000000000000005,0.00011713667231058452,0.00014026150576689153,0.00018160517613767537,0.00014938326546172327,0.00019336517266559865,17.44352382535012
0.24,1.56,1.208006,0.5942456999999999,0.983729,0.6043882,1.0794264,45998.21406,0.00024,0.0078000000000000005,0.00032524452339741285,0.00010730055917842692,0.00027718910512501737,0.00017558177581971445,0.0001360633675902843,14.660152426437344
0.27,1.56,1.2073180000000001,0.5932915999999999,0.9829093999999999,0.6043327000000001,1.0792578,46070.1082,0.00027,0.0078000000000000005,0.00028389434654460196,0.0001957387033777386,0.00023944026394909405,0.00019600716823627685,0.00015123280067498994,21.62931086031146
0.30000000000000004,1.56,1.2079499999999999,0.5934981,0.9836568,0.6044269000000001,1.0791631000000002,46137.8979,0.00030000000000000003,0.0078000000000000005,0.00038507142194664143,0.00014283168416005982,0.0002638282774836711,0.00021609972235057807,0.00013340648410026492,5.698246856357705
0.33000000000000007,1.56,1.2083229999999998,0.5936683000000001,0.9838428,0.6045548000000001,1.0787201999999998,46196.464159999996,0.00033000000000000005,0.0078000000000000005,0.0003544587423100203,0.00018614351989795398,0.00023834378531858516,0.00012428499507180667,0.00017754424800596306,5.331933539195568
0.3600000000000001,1.56,1.2074979999999997,0.5934538,0.9834946,0.6048743,1.0786542000000001,46257.8002,0.00036000000000000013,0.0078000000000000005,0.00026954776942128127,0.0001442323126071338,0.00020325757058469338,0.00013778102191520805,0.00011225667018041761,5.403910070309358
0.3900000000000001,1.56,1.2070429999999999,0.5937119,0.9835411000000001,0.6051924000000001,1.0787627,46327.65072,0.00039000000000000016,0.0078000000000000005,0.00028393837359543857,0.00016791691397831138,0.000273459485116162,8.921681455870816e-05,0.0001928517824652274,8.081043940334785
0.42000000000000015,1.56,1.2068420000000002,0.5933769999999999,0.9836595000000001,0.6053207,1.0784547,46391.43522,0.0004200000000000002,0.0078000000000000005,0.0003962776804211754,0.00022067985861875554,0.00016577771261542048,0.00014267729321793072,0.0001013775616199443,8.646945629156928
0.4500000000000002,1.56,1.206184,0.5927939999999999,0.9827518999999999,0.6050068000000001,1.078073,46459.23297999999,0.0004500000000000002,0.0078000000000000005,0.0003806625802466027,0.00015432303781354217,0.00012104747002725661,0.00021835466562453436,0.0001266443840049667,7.223558612041774
0.4800000000000002,1.56,1.206294,0.5930196000000001,0.983013,0.6055283000000001,1.0778934,46506.463800000005,0.00048000000000000023,0.0078000000000000005,0.00021091230405079363,0.00020909959349554345,0.00012589916600200225,0.00014680057901793976,0.00027112476832634826,4.035847796435153
0.5100000000000002,1.56,1.205553,0.5923640000000001,0.9826962,0.6052131,1.0777487000000001,46566.74392,0.0005100000000000003,0.0078000000000000005,0.0002687024376517641,0.000293073369653426,0.00015806568255000725,0.0002986065806374853,0.00010449693775417268,11.112499802186464
