"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Iref [V]","Vbg [V]","NTC [Ohm]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dIref [V]","dVbg [V]","dNTC [Ohm]"
0.001,0.01,0.0001260232,-8.404243e-06,0.0006992007,-4.719258e-05,0.10373829500000001,47105.1391,1e-06,1e-05,1.0634203120121406e-06,1.5922976250987783e-05,7.699534601786005e-05,2.3775991171885976e-05,0.05021530463530402,16.21008773239656
0.021,0.65,0.009147206,0.00018646260000000002,0.10558959999999999,0.0003416657,0.33011243,47202.572499999995,2.1000000000000002e-05,0.0006500000000000001,3.939096850801946e-06,3.941676577295504e-06,0.0016280679469850134,5.206985539638079e-06,3.368961412661272e-05,6.316012860024272
0.041,0.77,0.017278880000000003,0.0024189349999999997,0.28655020000000003,0.002966106,0.34399784999999994,47243.89318,4.1e-05,0.0007700000000000001,9.448153258705897e-06,2.6253237895543707e-06,0.0048988940751969615,2.568922731418726e-06,1.5327638435197396e-05,5.082473714009682
0.061,1.04,0.9558131,0.4687917,1.1918449999999998,0.6064068,1.0781465000000001,47250.07024,6.1e-05,0.0010400000000000001,0.00034018772758580843,0.00014309161401005193,3.3241540277183325e-05,0.00023133560037313098,8.168873851393055e-05,2.761937300954042
0.081,1.28,0.9841163999999999,0.4830839,1.17526,0.6066338,1.0776846,47236.429260000004,8.1e-05,0.00128,0.0005069177842609274,0.0002109196292429901,4.449719092255111e-05,0.0001455457316447478,0.00012844002491437063,15.782463111515524
0.101,1.28,0.9985484,0.4903558,1.1584410000000003,0.6066876,1.0781921,47222.191399999996,0.000101,0.00128,0.0004237244859575653,0.0001666426115973874,4.437341546468156e-05,0.00011190907023115435,0.00018695638528814338,5.607792453007189
0.12100000000000001,1.28,1.0153139999999998,0.49808700000000006,1.1413600000000002,0.6061921,1.0782122,47178.2595,0.00012100000000000001,0.00128,0.0003446795613319881,0.00023823517792298749,2.4899799195980072e-05,0.00019079226923541807,8.724998567335461e-05,13.962951082204405
0.14100000000000001,1.28,1.0589579999999998,0.5212776,1.11508,0.6065147,1.0785110999999998,47150.55759999999,0.000141,0.00128,0.0004995958366519783,0.00023926186490957194,0.00013899640283117484,0.0001672830236455791,0.00020503533841754418,6.246730164495015
0.161,1.28,1.104523,0.5449147999999999,1.095635,0.6063093,1.078189,47125.302299999996,0.000161,0.00128,0.0006029436126205942,0.00028576836773863516,0.000148205937802799,0.00019198804650290963,7.939899243693718e-05,10.048432355347149
0.181,1.28,1.155154,0.5709757,1.0771539999999997,0.6061534000000001,1.078543,47101.50432,0.000181,0.00128,0.0003382366035780398,0.00035051021383121234,8.248636250921143e-05,0.00020669939525795621,0.0001239693510509588,2.8500950955377573
0.20099999999999998,1.28,1.173695,0.5815978000000002,1.0593270000000001,0.6058183,1.0784729,47047.53858000001,0.00020099999999999998,0.00128,0.0003387993506487062,0.00012436221291052386,7.497332859089245e-05,0.00020301628013537544,8.299331298361482e-05,21.081625911243336
0.22099999999999997,1.29,1.184042,0.5886463999999999,1.0417159999999999,0.6053078,1.0787150000000003,47026.83188,0.00022099999999999998,0.0012900000000000001,0.00028964806231008075,0.00022956837761328852,8.321057625082975e-05,8.582517113295355e-05,0.00012506958063412659,7.238747272671602
0.24099999999999996,1.29,1.185686,0.5908332,1.0258470000000002,0.6052784999999999,1.0790123999999999,46973.633859999994,0.00024099999999999998,0.0012900000000000001,0.0004722965170313773,0.00018349267015334525,4.6914816422955525e-05,0.0001748337782008815,0.00012207718869630503,19.74659070043298
0.26099999999999995,1.29,1.1869979999999998,0.5915872999999999,1.011472,0.605398,1.0789138,46932.77342,0.00026099999999999995,0.0012900000000000001,0.00043286949534473003,0.00015671633609806176,9.335952013589509e-05,0.00011591203561322748,0.00015207748025267628,12.027418623529329
0.28099999999999997,1.29,1.188285,0.5915383000000001,0.9986626000000001,0.6052656000000001,1.0788713,46918.35566,0.000281,0.0012900000000000001,0.0003706008634636084,0.00016838530220894971,8.404308418900563e-05,0.00013735807220547014,9.530797448273474e-05,3.2772988900000604
0.301,1.3,1.190108,0.5914007,0.9891194000000002,0.6049073,1.0790442,46873.8614,0.000301,0.0013000000000000002,0.00031536645351084246,0.00015450763735169024,0.00014778240761334293,0.00011812624602517106,0.0001406881658136024,9.447184309835146
0.321,1.31,1.191036,0.5916753,0.9850587,0.6047826,1.0788252999999999,46829.364480000004,0.000321,0.0013100000000000002,0.0002372846391993979,0.00021649852193490342,0.000210504180481068,0.0001332690511709274,9.59677550013324e-05,13.19585983244749
0.341,1.33,1.193865,0.5918436,0.9834234000000001,0.6045462,1.0791876,46786.8721,0.00034100000000000005,0.00133,0.0005561519576518899,0.00016078196416266394,0.0002218284021490385,0.0001462216126295947,0.00018252955924999702,13.909679340229467
