"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0,1.58,1.21823,0.6001479,1.0011259999999997,0.6012698999999999,1.1031061999999998,43775.868039999994,0.0,0.0079,0.00044278663033111437,0.00021287764091138973,0.0003387683574361692,0.00015269672557064698,0.00014073364913903675,73.38123664293414
0.03,1.58,1.21726,0.5997191,1.0003746,0.6006773,1.1028731,44183.272320000004,3e-05,0.0079,0.000877974942694879,0.0002868861969492371,0.0006069351200911036,0.00011625751588607227,0.00012985103003056893,33.17750287368783
0.06,1.58,1.2157769999999997,0.5993083,0.999839,0.6013698,1.1027494,44385.0898,6e-05,0.0079,0.0006379035977324653,0.00040316052634154436,0.0002258286961393494,0.00019949075166532742,0.0001093244711855159,21.473985354563464
0.09,1.58,1.215034,0.5986361,1.0001597,0.6012093000000001,1.1027513,44520.35724,8.999999999999999e-05,0.0079,0.0004563156802039612,0.00016937145568246507,0.00047331216971466825,0.0001712530583668473,0.000119589338989715,16.486834622157968
0.12,1.58,1.2160900000000001,0.5987069,1.0001619,0.6004626000000001,1.102836,44632.74678,0.00012,0.0079,0.00035321381626430686,0.00023054476788683136,0.0005937572652186954,0.000593989090808924,0.00021196556324082976,12.263040136668874
0.15,1.58,1.217093,0.5988077,0.9999369000000001,0.6008989,1.1024589,44709.5575,0.00015,0.0079,0.0005831474942070683,0.00027417405055912304,0.000566345910199778,0.0002688428723250813,0.0001601271057628697,8.593683890392736
0.18,1.58,1.215448,0.5987184,0.9997663000000001,0.6009302999999999,1.1019976,44781.56448000001,0.00017999999999999998,0.0079,0.0003716127016128225,0.00014346860283699202,0.0004153049602400713,0.00019935398165072998,0.0002260522948346378,3.811940126707852
0.21,1.58,1.214631,0.5989411999999998,0.9999489,0.6010564,1.1023365999999999,44838.23559999999,0.00021,0.0079,0.0005373909191640551,0.0001663014131028429,0.0006191704854076874,0.00013676052061905675,0.00019439454724863527,14.581430058399585
0.24,1.58,1.213662,0.5972183999999999,0.9990665,0.6003506999999999,1.101675,44929.396519999995,0.00024,0.0079,0.0005174707721214901,0.00032316627299270565,0.0005235811780421484,0.0001800733461676067,0.00014595478751997215,5.215592993475664
0.27,1.58,1.214428,0.5981388,0.9990856000000001,0.6011617,1.1013605,44985.72206,0.00027,0.0079,0.0006506581283592809,0.0004086029368470034,0.00024654054433296836,0.00013995788652303596,0.00017211638504224265,8.13771104515115
0.30000000000000004,1.58,1.2136770000000001,0.5978142,0.9994761999999999,0.6008173,1.1009937,45068.46954,0.00030000000000000003,0.0079,0.0005233364118805383,0.00041615881583839117,0.0005162837979251486,0.0002642044852003887,0.00018122254274788703,5.843330595337095
0.33000000000000007,1.58,1.214236,0.5981775,0.9998882,0.6016412,1.1008731999999999,45128.83684,0.00033000000000000005,0.0079,0.0003731273241133433,0.00024199721072772345,0.0004172940929368482,0.0002644960491198353,0.00012227002903408807,9.686736282689823
0.3600000000000001,1.58,1.21327,0.598014,0.9997632,0.6018564000000001,1.1005347999999997,45177.82664,0.00036000000000000013,0.0079,0.00031429285706167774,0.00018586177659756908,0.0004628048832931869,0.0002163798511876575,0.00012723191423538393,11.911942362622472
0.3900000000000001,1.58,1.2155540000000002,0.5986885,1.0004577,0.6020191,1.100476,45255.56152,0.00039000000000000016,0.0079,0.0006080822312812694,0.00026905473420849567,0.0006707755287724975,0.00014107831158617317,0.00012156808791782127,7.246257682527222
0.42000000000000015,1.58,1.2125650000000001,0.5970894999999999,0.9989079999999999,0.6017861999999999,1.1003842,45299.798259999996,0.0004200000000000002,0.0079,0.0007449597304552601,0.00022766477549240074,0.00042123698792961633,0.000224053475759681,0.00014231148934643853,8.66997567299884
0.4500000000000002,1.58,1.2137280000000001,0.5976731,1.0010709999999998,0.6028933999999999,1.0999628000000001,45375.14898000001,0.0004500000000000002,0.0079,0.0002657743403716638,0.00019370722753681772,0.0004073438351073731,0.00032814484606649214,0.00022594680789952295,15.416636121851475
0.4800000000000002,1.58,1.213336,0.5975550000000001,1.001547,0.6026427000000001,1.1000818000000003,45416.66986,0.00048000000000000023,0.0079,0.0007056089568592802,0.00025304149857285755,0.00037202284876065297,0.00024862222346364027,9.53140073651146e-05,9.621861703765243
