"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0,1.56,1.2128329999999998,0.5958020999999999,0.9860730999999999,0.6027428999999999,1.0818528,44530.3563,0.0,0.0078000000000000005,0.00027788666754635557,9.65530424171057e-05,0.0003603291412028684,0.0001253494714787304,7.787400079617327e-05,75.86249964982791
0.03,1.56,1.2125890000000001,0.5960463,0.9868288,0.6031181000000001,1.081518,44966.79452,3e-05,0.0078000000000000005,0.0003742846510344904,0.00013560755878638136,0.00036818441031634364,0.00012464706173831308,0.00011397982277578419,26.443523757652372
0.06,1.56,1.212401,0.5957762000000001,0.9863823999999999,0.6031715,1.0812305000000002,45186.002479999996,6e-05,0.0078000000000000005,0.0002656106172576415,0.0001158031087665627,0.00029609566021812433,7.316864082378232e-05,0.0001054279374739003,22.853250229355886
0.09,1.56,1.212731,0.59583,0.986872,0.6031599999999999,1.0811851000000001,45333.48726,8.999999999999999e-05,0.0078000000000000005,0.00026515844319951624,9.946356116690202e-05,0.0002789225699006937,0.0001130070794242688,0.00012618593423991203,17.51031272920191
0.12,1.56,1.212062,0.5957909000000001,0.9865626000000001,0.6033144,1.080929,45433.29374,0.00012,0.0078000000000000005,0.00043528841013747285,0.00011768215667635607,0.00027178601877211677,0.00012122227518077148,8.732582664939208e-05,11.950296724450185
0.15,1.56,1.211881,0.5959824,0.9867693000000001,0.6035648000000001,1.0807585000000002,45536.5806,0.00015,0.0078000000000000005,0.0001880132974020499,0.00014634903484478807,0.00020512486441189782,0.0001661323568724759,0.00012327550446055818,9.410189800424872
0.18,1.56,1.212854,0.5961936999999999,0.9873379,0.6039555999999999,1.0802790999999998,45600.45278,0.00017999999999999998,0.0078000000000000005,0.00036734724716541565,0.00010813607168747243,9.286597870046956e-05,0.00011709671216562883,0.0001014607806001912,9.06890915985128
0.21,1.56,1.212285,0.5956701,0.9867605999999999,0.6038907,1.0799759999999998,45671.02676,0.00021,0.0078000000000000005,0.00023770780382646406,0.0001224952652145845,0.00015661685733022148,0.00015897424319683183,0.00017377399114940314,10.79936468586859
0.24,1.56,1.212088,0.5955188,0.9875033999999999,0.6042031999999999,1.0800246000000002,45743.77048,0.00024,0.0078000000000000005,0.00032114794098670965,0.00019211548610146805,0.00030135168823153355,0.0001258608755729711,0.00012860186623844008,11.584794889749626
0.27,1.56,1.211634,0.5953866000000001,0.986821,0.6041826,1.0798409999999998,45809.025279999994,0.00027,0.0078000000000000005,0.0003457802770546541,0.00022040925570402528,0.00018071192545044312,0.00010323875241399454,0.00020254579729039573,14.761490699166051
0.30000000000000004,1.56,1.2113559999999999,0.5955809999999999,0.9872577,0.6047876999999999,1.0793793999999999,45891.568119999996,0.00030000000000000003,0.0078000000000000005,0.00035975547250877713,0.00018277308335747338,0.00020375772377998104,0.00017323859269804219,0.0001079019925673382,12.11057079503641
