"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0.5550000000000003,1.59,1.192149,0.5875929,1.015682,0.6088613,1.1191438999999999,45681.32232000001,0.0005550000000000003,0.00795,0.0004676847228636105,0.00038360538317389937,0.000724469461054051,0.00028578035271864706,0.0001936483668921477,5.832468288948589
0.5560000000000003,1.59,1.1906390000000002,0.5855447999999999,1.0163769999999999,0.6090637999999999,1.1191330000000002,45690.078239999995,0.0005560000000000003,0.00795,0.0007406814429969022,0.0006244614960107493,0.0006436777143881982,0.00025871675631856906,0.00021889769299835465,3.2446664701329353
0.5570000000000003,1.59,1.187636,0.5852689,1.016051,0.6092898000000001,1.1192192,45701.23268,0.0005570000000000003,0.00795,0.0009590849805934884,0.00032682180159836525,0.000664777406354943,0.00025994107024477264,0.00012173232931312457,2.2763992605862997
0.5580000000000003,1.59,1.183799,0.5842045,1.0161450000000003,0.6083424,1.1192134,45673.09647999999,0.0005580000000000003,0.00795,0.0006540099387624312,0.0003186236808524994,0.0011003567603282403,0.00023681984714123906,0.00011667836131865198,11.128301639406244
0.5590000000000003,1.59,1.182204,0.5818321000000001,1.0150299999999999,0.6088536,1.1194288000000001,45703.65554,0.0005590000000000003,0.00795,0.0006504337014638525,0.0005347892014616428,0.0005057271991894554,0.00033018031437383335,8.102320655216633e-05,9.183094524745188
0.5600000000000003,1.59,1.179347,0.5805417,1.0173029999999998,0.6094598,1.1195039,45712.266760000006,0.0005600000000000003,0.00795,0.0005807417670531654,0.0006233325035645101,0.0008318539535278869,0.00040245914078326035,0.00012675129190666844,4.453747469535076
0.5610000000000003,1.59,1.17175,0.5779702,1.0148719999999998,0.6079984000000002,1.1190666999999999,45705.90318,0.0005610000000000003,0.00795,0.0020826521553058363,0.0008041280743762152,0.00041808611553122073,0.0006085928359749215,0.00020228596095628304,5.264006799159614
0.5620000000000003,1.59,1.167713,0.5757519,1.0157259999999997,0.6086334,1.1193494000000002,45696.86091999999,0.0005620000000000003,0.00795,0.0016817434405996539,0.0009273967274041914,0.0010003319449062883,0.00020976329516863277,0.0002604408570098121,4.750233865148954
0.5630000000000003,1.59,1.1627139999999998,0.5725532999999999,1.015936,0.6082824,1.1191262,45697.85626000001,0.0005630000000000002,0.00795,0.0008862189345754239,0.0007383213460275832,0.00045400881048719965,0.0005727310363512734,0.0001324007552848587,3.1292311430138695
0.5640000000000003,1.59,1.154842,0.5682471,1.0147890000000002,0.6082048999999999,1.1193507999999999,45717.766480000006,0.0005640000000000003,0.00795,0.003001012495808714,0.001521179506172772,0.0005198740232018008,0.0005298874314418091,0.0001562048654812049,4.548841300990005
0.5650000000000003,1.59,1.147912,0.5647345,1.016565,0.6085628999999999,1.1196639000000002,45713.50556,0.0005650000000000003,0.00795,0.0017598284007254448,0.003928781318678846,0.00043667493630846627,0.0002875637146790193,0.00022384478997735893,12.097298914485155
0.5660000000000003,1.59,1.137606,0.5595384,1.014208,0.6090692000000001,1.119755,45731.35218,0.0005660000000000003,0.00795,0.0016743249385946255,0.0039290026520734265,0.0014744409109896512,0.00021764916723937994,0.00012152366024770652,17.374680264268786
0.5670000000000003,1.59,1.060902,0.5255215999999999,1.014275,0.6075626000000001,1.119857,45691.15362,0.0005670000000000003,0.00795,0.04261186590610648,0.02205281370347105,0.0006920440737409699,0.0004213063493468817,0.00017518675749039699,18.089584428659126
0.5680000000000003,1.59,1.015427,0.49902939999999996,1.01472,0.6084691,1.1199675999999998,45673.41274,0.0005680000000000003,0.00795,0.0010796392916154675,0.0007835743997859994,0.0006416541124312726,0.00022619259492743455,0.00019443261043357342,5.3313198146801675
0.5690000000000003,1.59,1.006644,0.4941928,1.014044,0.6085736,1.1199312000000001,45646.029740000005,0.0005690000000000003,0.00795,0.0027692136067844204,0.0006135310587085103,0.0011918489837223606,0.0001767309820037253,0.00024125621235528044,10.451802664727412
0.5700000000000003,1.59,0.9979781000000001,0.49015900000000007,1.016781,0.6086479,1.119845,45646.08592,0.0005700000000000003,0.00795,0.0008974562329161202,0.000591242928076104,0.00031854199095251805,0.00023322326213308907,0.0001426555291602998,4.720022209861361
0.5710000000000003,1.59,0.9892909,0.48615450000000004,1.0154650000000003,0.607998,1.1199484,45633.53444,0.0005710000000000003,0.00795,0.0007685251394717056,0.00047591874306440865,0.00039520247974933194,0.0002945983706675932,0.00021824949026282082,3.966928642968941
