"Load current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Vpre [V]","Vbg [V]","NTC [Ohm]","dVin [V]","dIload [A]","dVDD [V]","dVref [V]","dVoffs [V]","dVpre [V]","dVbg [V]","dNTC [Ohm]"
0,1.56,1.20827,0.5935475,0.9819004,0.6029761,1.0793156,45142.98514,0.0,0.0078000000000000005,0.0003474766179183536,0.00018917148305176487,0.00031277378406764303,0.00011957294844570469,0.00012611201370208615,70.7823245755467
0.03,1.56,1.20764,0.5938649,0.9826277000000001,0.6031627,1.0789592,45590.7063,3e-05,0.0078000000000000005,0.00024527535546808247,8.730572718899407e-05,0.0002190269618106488,0.0001825798729323527,0.00017948804974148692,34.23228172734115
0.06,1.56,1.207809,0.5935832000000001,0.9821101999999999,0.6030613,1.0788277999999998,45809.78308,6e-05,0.0078000000000000005,0.0003326394444439902,0.00014494053953258943,0.00019199468742649267,0.0001226711457515597,0.00014607176318512824,11.821798458170768
0.09,1.56,1.207605,0.5935986999999999,0.9817857999999999,0.6032065,1.0785136,45965.41266,8.999999999999999e-05,0.0078000000000000005,0.0004313757063164356,0.00019179210098437257,0.00027207895912765797,0.00015219674766563272,0.00014978197488348742,21.7985706703526
0.12,1.56,1.2072290000000003,0.5928376,0.9816502,0.6028299,1.0782563,46072.03504,0.00012,0.0078000000000000005,0.00031655805154822845,0.00018328404185854745,0.0002525303150118769,0.00016514566297664912,0.00012618878714055532,10.619888981077152
0.15,1.56,1.2070409999999998,0.5929217,0.9816041,0.6031065,1.0782131,46147.40416,0.00015,0.0078000000000000005,0.00022411827234739904,0.00017489542589788312,0.0003095947189472034,0.0002184583484328072,9.271078685893798e-05,17.543337279846266
0.18,1.56,1.205844,0.5930194,0.9815593,0.6036585,1.0780609,46238.015499999994,0.00017999999999999998,0.0078000000000000005,0.0005324697174487911,0.00021437313264492127,0.0003087105602340332,0.00016704625108034996,0.0001547290858242346,15.517057993833776
0.21,1.56,1.2073939999999999,0.5930872,0.9825091,0.6036431,1.0777168,46305.08982,0.00021,0.0078000000000000005,0.00032906534305516486,0.000161138946254455,0.00024407271457500202,0.00018942304506049855,0.00019012090889748836,6.631801954944423
0.24,1.56,1.206614,0.5927282999999999,0.9817876999999999,0.6039114,1.0773049999999997,46361.92284,0.00024,0.0078000000000000005,0.00040132779619656326,0.00017739168526174592,0.0002282818652455699,0.00010159842518465224,0.00012722892752829726,7.515107705042843
0.27,1.56,1.2062259999999998,0.5925937,0.9818406,0.6040774000000001,1.0770306,46463.65518,0.00027,0.0078000000000000005,0.00023074661427635864,0.00021042293125987877,0.00022311396191185368,7.200861059623245e-05,0.0001526376100441907,8.406135976867974
0.30000000000000004,1.56,1.2066860000000001,0.5927576,0.9820670999999999,0.6042555000000001,1.0766523000000001,46521.47394000001,0.00030000000000000003,0.0078000000000000005,0.0002600846016203141,0.0002504468805954885,0.0003773015902431236,0.00018775902108821062,0.0001559929806113339,10.785307881299266
0.33000000000000007,1.56,1.2071779999999999,0.5928034,0.9822280000000001,0.6049455,1.0767265,46578.8757,0.00033000000000000005,0.0078000000000000005,0.0003324394681742558,6.163959766254399e-05,0.00024685096718465204,0.0001856088629349289,0.00010614259277028113,12.911205759029633
0.3600000000000001,1.56,1.2064499999999998,0.5930154,0.9820656999999999,0.6050211000000001,1.076906,46641.45298,0.00036000000000000013,0.0078000000000000005,0.0004814145822469254,0.0001378645712284324,0.00024502165210447046,0.00010387343259948976,0.00010519410629878391,9.241172389994633
0.3900000000000001,1.56,1.205786,0.5924647000000001,0.9819457,0.6049466,1.076729,46713.927840000004,0.00039000000000000016,0.0078000000000000005,0.0003848688088167362,0.00017209302716844483,0.00025022951464603806,0.00013224991493381152,0.0001592174613539564,8.902769030048205
0.42000000000000015,1.56,1.2044380000000001,0.5920521999999999,0.981606,0.6048998999999999,1.0759715,46759.596,0.0004200000000000002,0.0078000000000000005,0.00042423578349779954,0.0001550901673221093,0.0002846292325113309,0.00016631803870897777,0.00013581255464791643,7.975555315085981
0.4500000000000002,1.56,1.2044030000000001,0.5920471,0.9814519,0.60531,1.0759956000000002,46832.708399999996,0.0004500000000000002,0.0078000000000000005,0.000316134465061941,0.00018856905896778327,0.0003445537548772291,0.00016839477426572024,8.721720013848502e-05,3.6907134518944282
0.4800000000000002,1.56,1.203249,0.5913932,0.9808075,0.6046705,1.0757104,46909.61404,0.00048000000000000023,0.0078000000000000005,0.0003711455240198812,0.00015761522769072955,0.00016819289521261032,0.0001485154874078733,8.113593531848246e-05,4.307032841108914
0.5100000000000002,1.56,1.203052,0.5914874999999999,0.9810677999999999,0.6051171,1.0752952,46961.395319999996,0.0005100000000000003,0.0078000000000000005,0.00018438004230391777,0.00014403003159061778,0.0003766987655939588,0.00012991955203125376,0.00012101223078679598,7.222090786302006
0.5400000000000003,1.56,1.19648,0.5882087,0.9819315,0.6053959999999999,1.0747183,47021.32516,0.0005400000000000002,0.0078000000000000005,0.00026510375327403466,0.00013378568682784623,0.0002323713622630753,0.0001285324861659557,0.00018525282723885983,6.909407931973834
0.5700000000000003,1.56,1.046761,0.5131837,0.9816552,0.6050197,1.0755716,47035.123739999995,0.0005700000000000003,0.0078000000000000005,0.01593878317187359,0.007724981385738099,0.00020569822556358317,0.00011936754165181927,8.89046680439214e-05,11.156767902147575
