"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Mirrored Current [V]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dImirror [V]"
0.001,0.03,3.756047e-05,4.0489449999999996e-05,0.10418679,0.00010300509999999999,1e-06,3e-05,1.8276504777940993e-05,2.860252312034727e-06,0.028572141049366603,3.000000000006578e-10
