"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Iref [V]","Vbg [V]","NTC [Ohm]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dIref [V]","dVbg [V]","dNTC [Ohm]"
0.001,0.03,-0.0018018220000000002,-0.0028080260000000004,-0.0017477498,0.00010607478,0.17517672,56719.63194000001,1e-06,3e-05,0.0002660458061612699,0.0002669172839364285,0.0007951221227044058,1.2790692872694582e-05,0.017260196952804452,101.06801723280375
0.021,0.63,-0.08282654,-0.24889,0.5690046,0.0001599359,0.4458883800000001,57115.73685000001,2.1000000000000002e-05,0.00063,0.0009434316076960758,0.0004232261806646648,0.00028581854383508874,1.076474565421774e-06,0.002367110529231799,34.297146292723994
0.041,1.12,1.077946,0.5253783999999999,1.1840290000000002,0.5816212000000001,1.0830495999999998,57152.14423,4.1e-05,0.0011200000000000001,0.00039000512817142304,0.0001687863738576245,6.024118192730312e-05,0.00016335286957992723,9.047784259140464e-05,11.916875810466667
0.061,1.21,1.078934,0.5264492,1.1684359999999998,0.5824373,1.0839736000000002,57003.154370000004,6.1e-05,0.00121,0.0003890552659969501,0.00018940369584564924,3.720215047542303e-05,0.00015342884344215943,7.672053180209316e-05,51.23427194960421
0.081,1.22,1.08204,0.5281547,1.1528399999999999,0.5838259,1.0845645000000002,56700.8268,8.1e-05,0.00122,0.000471274866717887,0.00016592832790092546,4.857983120597193e-05,0.0001854553585098032,0.00012216730331807404,58.64003605752612
0.101,1.22,1.055356,0.5154023,1.1374549999999999,0.5855155,1.0854862,56422.503110000005,0.000101,0.00122,0.0004006544645950993,0.0002413872614700138,2.8372521918185047e-05,0.00017180002910360215,8.588806669148884e-05,58.312185965328034
0.12100000000000001,1.22,1.0375720000000002,0.5067733000000001,1.121476,0.5865788,1.0865206,56083.16002000001,0.00012100000000000001,0.00122,0.00034807470462530914,0.00020173053809476827,4.882622246293271e-05,0.00023232942129659766,0.00010111399507486203,66.88887923659414
0.14100000000000001,1.22,1.051535,0.5143648,1.105028,0.5873222,1.0872628,55694.02657,0.000141,0.00122,0.0003660396153423819,0.00019518083922355028,4.599999999996153e-05,0.0001445142207535256,0.0001221890338778838,72.82700337336449
0.161,1.22,1.082847,0.5302794,1.0877390000000002,0.5885429,1.0881999,55295.87445,0.000161,0.00122,0.00044701342261726357,0.00021707196963219156,2.1656407827711174e-05,0.0001882697267220581,0.00011146071056656656,64.6550958262413
0.181,1.22,1.091181,0.5347135000000001,1.0702310000000002,0.5895786000000001,1.0888670999999999,54907.07515999999,0.000181,0.00122,0.000381220408687652,0.00016618318206125266,5.5758407437818236e-05,0.00012254729699180916,0.00010124075266416388,62.097853005788046
0.20099999999999998,1.22,1.092654,0.5356863000000001,1.0530139999999997,0.5909929999999999,1.0900866999999999,54538.72011000001,0.00020099999999999998,0.00122,0.00018985257438338207,0.0001843632555581434,2.870540018880468e-05,0.00023829015925967665,9.052960841626214e-05,78.0177610465769
0.22099999999999997,1.22,1.095526,0.5373034,1.035989,0.5920216,1.0911731999999998,54034.50951,0.00022099999999999998,0.00122,0.0004577379162795962,0.00015913026110706485,3.1448370387028395e-05,0.00013052984333093872,0.0001021643773534105,102.58406633206198
0.24099999999999996,1.22,1.097164,0.5386459,1.018867,0.5931653000000001,1.0919678000000002,53576.81822,0.00024099999999999998,0.00122,0.00023804201309854397,0.00016311618558561587,5.8830264320309446e-05,0.0001595556642679851,7.456111587146481e-05,110.93972545659915
0.26099999999999995,1.22,1.100248,0.54024,1.0020669999999998,0.5943605,1.0930113999999997,53118.522450000004,0.00026099999999999995,0.00122,0.0004204949464618978,0.00021340759124267836,4.5177427992292395e-05,0.00011407124966441897,0.00010198745020831316,77.08901450587042
0.28099999999999997,1.23,1.1018750000000002,0.5417919999999999,0.9851542999999999,0.5956125,1.0939507,52670.26999,0.000281,0.00123,0.00032144206320892623,0.0001927843354632466,2.079927883363759e-05,0.00018725183577206265,0.0001112142526837187,81.66391886824253
