"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","Iref [V]","Vbg [V]","NTC [Ohm]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dIref [V]","dVbg [V]","dNTC [Ohm]"
0.001,0.02,-0.001836931,-0.0028604829999999996,0.0062103615,0.000196626,0.15853705,15122.28603,1e-06,2e-05,0.0002635730522815259,0.000267158420157404,0.00474470357859901,5.32109634248432e-05,0.009782072142675088,0.8374430620044824
0.021,0.41,-0.3635897,-0.5162916,0.2660726,0.00045382730000000007,0.93715124,15107.60526,2.1000000000000002e-05,0.00041,0.00026652656528009287,4.417284233553178e-05,5.444263035518873e-06,1.1854229667085157e-06,0.04745031982143427,5.572960718361616
0.041,1.11,1.0738230000000002,0.5233817000000001,1.156207,0.5857634999999999,1.0867404999999999,15062.646270000001,4.1e-05,0.00111,0.0003772280477376902,0.0001799294583996644,2.5709920264380447e-05,0.00011028712526852839,0.00011033063944344495,11.164129363461011
0.061,1.18,1.075936,0.5249728000000001,1.1386580000000002,0.5868868,1.0876545,15003.086949999997,6.1e-05,0.00118,0.00029530323398162706,0.00013265730285211378,4.069397989878576e-05,0.0001346668481846932,8.696464798983651e-05,12.258699036051878
0.081,1.18,1.07822,0.5265774000000001,1.122317,0.5885286,1.0884535,14927.62989,8.1e-05,0.00118,0.00023486166140945227,9.268138971768917e-05,2.7946377224956634e-05,7.365351315449097e-05,9.261992226299567e-05,13.022637555537518
0.101,1.18,1.0809790000000001,0.5280738,1.1069660000000001,0.5897472,1.0893637,14848.68826,0.000101,0.00118,0.00019107328437013084,0.00018624650332287138,2.905167809268549e-05,9.53224003054699e-05,0.00011536641625701664,17.43295174714824
0.12100000000000001,1.19,1.083849,0.5297693000000001,1.0908,0.5906157000000001,1.090396,14765.812459999997,0.00012100000000000001,0.0011899999999999999,0.00034918333293562024,0.00022845439369817799,3.346640106134341e-05,0.00015250904891185905,0.00013613155402038269,14.75022594655428
0.14100000000000001,1.19,1.084773,0.5310419000000001,1.0739610000000002,0.5916054,1.0912998999999999,14676.336130000002,0.000141,0.0011899999999999999,0.00027100000000001564,0.00012515146822950562,3.910242959203607e-05,0.00013469090540939213,7.999181208096557e-05,18.145189564292085
0.161,1.19,1.087996,0.5328275,1.056958,0.593039,1.0923886,14578.68171,0.000161,0.0011899999999999999,0.00021854976549978298,0.00015605656025940046,3.4292856398969e-05,0.00016895265609040086,0.00013782176896264933,15.807249820854246
0.181,1.19,1.0899560000000001,0.5341039,1.0405989999999998,0.5939805,1.0934921,14482.86864,0.000181,0.0011899999999999999,0.00021900684920795425,0.00015777544168849565,2.42693221990175e-05,0.0001325731873343829,0.0001585247299319403,17.105859749349086
0.20099999999999998,1.19,1.0934889999999997,0.5363939,1.024181,0.5959359,1.0945223000000002,14389.350199999997,0.00020099999999999998,0.0011899999999999999,0.00017323105957077107,8.15063801183612e-05,3.505709628590139e-05,0.00018935757180532208,0.00010403561890045752,16.012001488383838
0.22099999999999997,1.19,1.0956560000000002,0.5377532999999999,1.007588,0.5971553999999999,1.0956839,14292.1537,0.00022099999999999998,0.0011899999999999999,0.00016936351437070958,0.00010768105682988371,4.707440918374032e-05,0.00010168893745142941,8.391001132165957e-05,16.74959534024627
0.24099999999999996,1.2,1.0978350000000003,0.5394376,0.9911471000000001,0.598059,1.0964641,14178.81888,0.00024099999999999998,0.0012,0.0002867838907609519,0.00010446741118646973,4.432933565935811e-05,9.759200786949462e-05,5.8699999999984595e-05,22.29742179974196
0.26099999999999995,1.2,1.100515,0.5410096000000001,0.9750213000000001,0.5996891000000001,1.0975093,14088.587349999998,0.00026099999999999995,0.0012,0.0002550000000000092,8.785237617730641e-05,3.7317690175035655e-05,0.000148013816922625,0.00013335070303526338,17.090305713547107
0.28099999999999997,1.2,1.1022139999999998,0.5421783,0.9595554999999999,0.6004951000000001,1.0988873,13981.236739999998,0.000281,0.0012,0.00021932624102007745,0.0001535278802042091,4.431760372584503e-05,0.00019929799296530067,6.60727629208892e-05,16.495078584304917
0.301,1.2,1.104981,0.5438365000000001,0.9452973,0.6017366,1.0998044,13879.068510000001,0.000301,0.0012,0.00010406248123123977,9.424250633338732e-05,6.524116798462013e-05,9.615945091356212e-05,0.00010310984434087602,19.980841221452557
0.321,1.21,1.1078449999999997,0.5456467,0.933808,0.6031886,1.1005935,13779.05241,0.000321,0.00121,0.000295643366237093,0.00013732301336630417,8.088386736550261e-05,0.00011874864209750881,8.377022143934248e-05,18.07686038660767
0.341,1.22,1.109243,0.5464285,0.9253546,0.6037205999999999,1.1017488999999998,13671.73945,0.00034100000000000005,0.00122,0.00023533168082517374,7.816297077259397e-05,0.0001313477826230863,0.00012242646772653315,0.00010380120423195863,15.34001422152211
0.36100000000000004,1.23,1.1121789999999998,0.5482090000000001,0.9220292999999999,0.605111,1.1026809,13555.72066,0.00036100000000000005,0.00123,0.00014327944723513804,8.992441270310779e-05,0.00012453597873708194,7.723082286237231e-05,6.146128862954031e-05,20.56509016222405
0.38100000000000006,1.25,1.113066,0.5492918,0.9206359000000001,0.6063664,1.1038617000000002,13431.101380000002,0.00038100000000000005,0.00125,0.0001382172203453494,7.873728468776903e-05,0.00014115271871275326,0.00016089014885942312,7.175938962953591e-05,20.243790418436866
0.4010000000000001,1.27,1.115769,0.5505401999999998,0.9211323,0.6073457999999998,1.1051498999999998,13322.22022,0.0004010000000000001,0.00127,0.00016077624202595769,0.00010175637572165002,7.185408826225137e-05,0.00012768304507646962,8.166327203826201e-05,19.137347762989368
0.4210000000000001,1.29,1.118262,0.5521438000000001,0.9228449,0.6088209,1.1061328000000001,13175.40433,0.0004210000000000001,0.0012900000000000001,0.000257674212912358,0.00012291606892510476,0.0001513740070157434,0.00015490413164276378,0.00010561230988859286,22.309786444386067
0.4410000000000001,1.31,1.119089,0.5528916000000001,0.9245261999999999,0.6097828999999999,1.1073477000000003,13050.137169999998,0.00044100000000000015,0.0013100000000000002,0.00021528817896021321,0.00011469106329615428,0.0001291315608207476,0.00010604475470292216,0.00010929414439944261,26.33457002595827
0.46100000000000013,1.33,1.12101,0.5539722,0.9256306000000001,0.6104841000000001,1.1087322000000002,12933.219809999999,0.00046100000000000015,0.00133,0.00016037456157386173,6.820674453454738e-05,0.00014019215384606786,0.00015153181184162384,0.00012008563611025177,34.77875275039193
0.48100000000000015,1.35,1.123505,0.5556152,0.9295308999999999,0.6120536000000001,1.1097809,12786.9359,0.00048100000000000014,0.00135,0.0002495696295625969,0.00013347044616693107,0.00016509842518934575,0.0001541844350120989,7.677037188917046e-05,15.441259517733805
