"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.4410000000000001,1.39,1.21401,0.5555108,1.1177734999999998,0.4442328,0.00044100000000000015,0.00139,0.000268774998837307,4.0030738189539804e-05,9.829928789161619e-05,3.0244999586708782e-05
0.46100000000000013,1.41,1.2143735000000002,0.5558925,1.1179915,0.4443640499999999,0.00046100000000000015,0.00141,0.00018369199764826368,5.9882802205645614e-05,6.83575160461572e-05,2.753992556270991e-05
0.48100000000000015,1.42,1.214407,0.5561788999999999,1.118271,0.44445579999999996,0.00048100000000000014,0.00142,0.00023656077443230585,4.536617682811583e-05,0.00010034440691939507,2.0725829295832156e-05
0.5010000000000001,1.45,1.2141125000000001,0.5564937999999999,1.1194505,0.44460215,0.0005010000000000001,0.00145,0.00021954213718554152,5.598178275116662e-05,0.00016317092265475986,3.590859924864747e-05
0.5210000000000001,1.46,1.214315,0.55685875,1.1198535,0.44468725000000003,0.0005210000000000001,0.00146,0.00026663645662212087,5.5529159006765243e-05,8.380184962161825e-05,3.110928318042282e-05
0.5410000000000001,1.49,1.2144175000000001,0.55721815,1.1208825,0.4448460000000001,0.0005410000000000001,0.00149,0.00022697742178463554,4.0594673295888957e-05,0.00016355045093180805,1.762101018670482e-05
0.5610000000000002,1.51,1.214531,0.5574215499999999,1.1210605,0.4450384499999999,0.0005610000000000002,0.00151,0.000201690356735257,3.1938182478038734e-05,0.00013455389254868599,2.2815510075395036e-05
0.5810000000000002,1.51,1.2142985,0.5576320000000001,1.121274,0.44498175,0.0005810000000000002,0.00151,0.00022437190109278875,3.3723878780470703e-05,0.0001505456741324684,3.331497411074786e-05
0.6010000000000002,1.51,1.2132805,0.5577498000000001,1.120835,0.4448861999999999,0.0006010000000000002,0.00151,0.00022601935757807608,4.60907799890696e-05,0.00011556383517344627,2.081970220728145e-05
0.6210000000000002,1.51,1.212202,0.5578106,1.121232,0.444785,0.0006210000000000002,0.00151,0.00022386603136695675,5.612878049628477e-05,9.489994731294268e-05,4.307203268943604e-05
0.6410000000000002,1.51,1.2117550000000001,0.5578122999999999,1.1215005,0.44473605000000005,0.0006410000000000003,0.00151,0.00018722980531954992,6.039379107161157e-05,0.0001327582389157019,3.360576587432496e-05
0.6610000000000003,1.51,1.2110235,0.55792885,1.121559,0.44469440000000005,0.0006610000000000002,0.00151,0.0002504051716718092,3.428596651690801e-05,0.00011978731151502613,2.6740231861376535e-05
0.6810000000000003,1.51,1.2103435,0.55799875,1.1222889999999999,0.44460059999999996,0.0006810000000000003,0.00151,0.00020362404082034538,3.904596650104231e-05,0.00012805858034508656,2.7370421991635636e-05
0.7010000000000003,1.51,1.209991,0.55808635,1.1223560000000001,0.44446160000000007,0.0007010000000000003,0.00151,0.00019542006038274847,4.4364710074567976e-05,9.45727233402885e-05,2.7621368539595636e-05
0.7210000000000003,1.51,1.2087945000000002,0.55814235,1.1227209999999999,0.44441045,0.0007210000000000003,0.00151,0.00012363150892876436,4.658892035666819e-05,7.783957862166996e-05,2.4354619684983456e-05
0.7410000000000003,1.51,1.208476,0.55814525,1.122664,0.444259,0.0007410000000000003,0.00151,0.00015340795285773254,2.7413272332953175e-05,8.157205403813277e-05,2.2131425620601936e-05
0.7610000000000003,1.52,1.2080205,0.5581523999999999,1.122811,0.4441816,0.0007610000000000004,0.00152,0.0003274824422774529,3.85193457888343e-05,0.00021589117629026956,3.280762106584548e-05
0.7810000000000004,1.51,1.2069130000000001,0.5582515,1.1229945000000001,0.4440647999999999,0.0007810000000000003,0.00151,0.0002884978336140527,2.8438530201117495e-05,6.763689821391403e-05,2.5699416335786432e-05
0.8010000000000004,1.51,1.206292,0.5582894,1.123184,0.44395100000000004,0.0008010000000000004,0.00151,0.00020222759455622546,5.8727676609924415e-05,6.606057825966895e-05,1.766069081321132e-05
0.8210000000000004,1.51,1.206214,0.5583428500000001,1.1234134999999996,0.44384520000000005,0.0008210000000000004,0.00151,0.00021446211786699967,3.766334424874848e-05,7.831187649392307e-05,3.911086805479367e-05
0.8410000000000004,1.51,1.2052735,0.5583388500000002,1.1234085,0.4436975499999999,0.0008410000000000004,0.00151,0.000215203973011653,3.872373303286344e-05,6.843062180047139e-05,2.869751731421646e-05
0.8610000000000004,1.51,1.2044064999999997,0.55832635,1.1236865,0.44352844999999996,0.0008610000000000004,0.00151,0.00019165789835016812,3.034513964377706e-05,0.00011697328754891386,4.801611708582962e-05
0.8810000000000004,1.51,1.2033749999999999,0.5583737000000001,1.1235849999999998,0.44336680000000006,0.0008810000000000005,0.00151,0.0002561347301714658,2.792865911568924e-05,7.864477096413052e-05,3.9496328943329304e-05
0.9010000000000005,1.51,1.2025835,0.5583947999999999,1.1239545,0.44320930000000003,0.0009010000000000004,0.00151,0.0002878415362660474,5.639202071215683e-05,6.078445524969423e-05,3.840585892803326e-05
0.9210000000000005,1.51,1.2014495,0.5583449500000001,1.1240809999999999,0.44301509999999994,0.0009210000000000005,0.00151,0.00022100848400004043,3.688153331954947e-05,0.00016789580101956298,3.178033983455692e-05
0.9410000000000005,1.51,1.2007645,0.55836105,1.1242734999999997,0.44286865000000003,0.0009410000000000005,0.00151,0.00015853942727281595,4.655048334872631e-05,6.373970505107759e-05,3.6109936305680946e-05
0.9610000000000005,1.51,1.1994945000000001,0.55837445,1.1245124999999998,0.44270015,0.0009610000000000006,0.00151,0.00018445798979713327,3.019018880365127e-05,7.764502559728328e-05,2.3856393273079948e-05
0.9810000000000005,1.51,1.1989949999999998,0.55832485,1.1246999999999998,0.44250280000000003,0.0009810000000000005,0.00151,0.000299140435247417,2.4201807783706157e-05,0.00010222524150129854,2.875865087239443e-05
