"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.321,1.28,1.2146124999999999,0.5547757500000001,1.1124984999999998,0.44372170000000005,0.000321,0.00128,0.00023259137989187827,5.100183820216127e-05,0.00011829095485283945,2.400020833243204e-05
0.341,1.29,1.214611,0.5550288,1.112359,0.44382020000000005,0.00034100000000000005,0.0012900000000000001,0.00023651427018257706,4.3940414199244886e-05,9.321480569094233e-05,3.256316937891109e-05
0.36100000000000004,1.31,1.2149899999999998,0.5553579,1.1131164999999998,0.44392054999999997,0.00036100000000000005,0.0013100000000000002,0.00025461735997372846,3.6220022087243474e-05,0.00010460760010631928,2.436283029534987e-05
0.38100000000000006,1.33,1.214718,0.55549405,1.1134255,0.44404045,0.00038100000000000005,0.00133,0.0002786503184997137,6.519775686325507e-05,7.432866203558595e-05,3.304765498488357e-05
0.4010000000000001,1.35,1.215023,0.5558356,1.1136255,0.4441592,0.0004010000000000001,0.00135,0.00019139226734641055,4.037870726013509e-05,0.0001638436754958874,2.1676254288965546e-05
0.4210000000000001,1.37,1.214915,0.55602295,1.114269,0.44430239999999993,0.0004210000000000001,0.0013700000000000001,0.00027884583554358295,3.707084433891882e-05,0.0001583003474411796,2.881388554152095e-05
0.4410000000000001,1.39,1.2147929999999998,0.55627125,1.114812,0.44438659999999996,0.00044100000000000015,0.00139,0.000166826256926168,4.627945008315784e-05,9.23363417079245e-05,3.407110212482674e-05
0.46100000000000013,1.4,1.214547,0.5566616000000001,1.1156184999999998,0.44445579999999996,0.00046100000000000015,0.0014,0.00022392186137132057,5.6707495095441706e-05,7.444964741353957e-05,3.5367499204774335e-05
0.48100000000000015,1.43,1.2145299999999999,0.5569087500000001,1.1161265,0.4446498,0.00048100000000000014,0.00143,0.0003835622504887482,4.522153801011334e-05,0.0001094657480676209,2.257343571545822e-05
0.5010000000000001,1.45,1.2150155,0.5572644999999999,1.116786,0.44477785000000003,0.0005010000000000001,0.00145,0.00039532866073684026,4.990040079999812e-05,8.345058418010815e-05,2.3626838552799352e-05
0.5210000000000001,1.47,1.214877,0.557563,1.1172914999999999,0.44485350000000007,0.0005210000000000001,0.00147,0.00046767617001510387,5.4391175754905924e-05,0.00010262918688171957,3.8281196428535e-05
0.5410000000000001,1.49,1.2145199999999998,0.5579871999999999,1.1178905,0.44502805000000006,0.0005410000000000001,0.00149,0.00024164022843887496,4.155430182304467e-05,9.87661379218583e-05,5.330429157207465e-05
0.5610000000000002,1.51,1.2150050000000001,0.5582862499999999,1.1184530000000001,0.4450691,0.0005610000000000002,0.00151,0.0002556071204016096,3.6060886012410734e-05,8.683893136147042e-05,3.190752262397672e-05
0.5810000000000002,1.53,1.215161,0.5585416999999999,1.118806,0.44529435,0.0005810000000000002,0.0015300000000000001,0.0002157753461357322,3.0525563057870846e-05,7.787168933574171e-05,2.4189408839406155e-05
0.6010000000000002,1.55,1.2151315,0.55878245,1.1195464999999998,0.44544955,0.0006010000000000002,0.0015500000000000002,0.0005271363675558668,6.437971341966793e-05,8.235745260750021e-05,3.3278333792426495e-05
0.6210000000000002,1.57,1.215323,0.5592062999999999,1.1202895,0.4455566,0.0006210000000000002,0.00157,0.00016568343308850808,3.66416429762599e-05,7.749032197635216e-05,2.355928691620306e-05
0.6410000000000002,1.59,1.2159535000000001,0.5595611999999999,1.120623,0.44568365000000004,0.0006410000000000003,0.00159,0.0002374926314646575,4.6355797911380014e-05,6.738694235532159e-05,3.909894499855941e-05
0.6610000000000003,1.61,1.216061,0.5598523500000001,1.1215249999999999,0.4458184,0.0006610000000000002,0.00161,0.00019096858380372535,3.434861714829694e-05,8.39940474081306e-05,1.5097681941278147e-05
0.6810000000000003,1.64,1.2165275000000002,0.5602014499999999,1.122104,0.44592945000000006,0.0006810000000000003,0.00164,0.00022362636248884815,5.757036998318175e-05,7.50599760191738e-05,2.7231369778256718e-05
0.7010000000000003,1.65,1.216637,0.5606011,1.122759,0.44608634999999996,0.0007010000000000003,0.00165,0.0001791675193778199,4.2730434119004165e-05,6.707458535095055e-05,2.4777560412594338e-05
0.7210000000000003,1.68,1.2164860000000002,0.5609000999999999,1.123316,0.4462013999999999,0.0007210000000000003,0.00168,0.0001378187215148732,4.903967781296951e-05,9.61977130705145e-05,3.580698255927229e-05
0.7410000000000003,1.7,1.2168519999999998,0.56127025,1.123833,0.44637754999999996,0.0007410000000000003,0.0017,0.00022504666182817935,4.422315569925281e-05,8.67236991831073e-05,4.2775547921676526e-05
0.7610000000000003,1.72,1.2170635,0.5615187500000001,1.124463,0.446437,0.0007610000000000004,0.00172,0.0003099399135316369,3.240042437992803e-05,8.497646733066879e-05,2.989983277545091e-05
0.7810000000000004,1.74,1.2173875,0.5618809499999999,1.1250235,0.44651285000000007,0.0007810000000000003,0.00174,0.00013970952007645465,2.6242094047530814e-05,6.381810088054996e-05,3.4488077650115185e-05
0.8010000000000004,1.76,1.217246,0.5622692999999999,1.1257305,0.4465833999999999,0.0008010000000000004,0.00176,0.0002538976171609402,5.194622219180604e-05,6.583881833688911e-05,1.4776332427229978e-05
0.8210000000000004,1.79,1.2168655000000002,0.56259835,1.1263984999999999,0.44659715,0.0008210000000000004,0.0017900000000000001,0.0001659058467926664,3.172266539873567e-05,9.339566371088386e-05,2.939264363748577e-05
0.8410000000000004,1.82,1.2166374999999998,0.5628856999999999,1.126827,0.44661814999999994,0.0008410000000000004,0.00182,0.00027049722734254103,3.864595709774677e-05,8.631917515822436e-05,2.2082289283495212e-05
0.8610000000000004,1.84,1.216213,0.56312815,1.127326,0.44663945,0.0008610000000000004,0.00184,0.00023543788989879882,3.114044797366392e-05,8.193900170245886e-05,2.422080717069647e-05
0.8810000000000004,1.86,1.2154555000000002,0.5634097,1.127701,0.4466409500000001,0.0008810000000000005,0.00186,0.00012812006088040576,2.1961557321819434e-05,6.015812497078539e-05,3.881040453281332e-05
0.9010000000000005,1.88,1.2144935000000001,0.56359955,1.128093,0.4465851999999999,0.0009010000000000004,0.00188,0.0002528294879953726,3.7365057205907626e-05,6.746109990210003e-05,2.740182475675635e-05
0.9210000000000005,1.92,1.2125394999999997,0.56361945,1.1280574999999997,0.44643065000000004,0.0009210000000000005,0.00192,0.0001690702516707155,4.920312490076265e-05,7.725768570181503e-05,2.5367843818507573e-05
0.9410000000000005,1.93,1.2088629999999998,0.5635108000000001,1.1278845,0.4460851,0.0009410000000000005,0.00193,0.00020765596548136744,3.0187083330447646e-05,6.778458526828714e-05,2.2277567192137635e-05
0.9610000000000005,1.93,1.2053744999999998,0.5632447500000002,1.127798,0.44566249999999996,0.0009610000000000006,0.00193,0.00012823708511970058,4.129996973365254e-05,7.187489130428886e-05,3.5908912542715135e-05
0.9810000000000005,1.93,1.200752,0.5629326499999998,1.1277019999999998,0.44519745000000005,0.0009810000000000005,0.00193,0.0002150720809403409,2.57046202072692e-05,7.632823854903357e-05,3.243990598012718e-05
