"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.4410000000000001,1.39,1.215045,0.5562902,1.1154505,0.44441585000000006,0.00044100000000000015,0.00139,0.0002150930031405105,4.5185838489507754e-05,7.63855352799287e-05,3.4304919472285334e-05
0.46100000000000013,1.41,1.215366,0.5565131,1.1159605000000001,0.44441745,0.00046100000000000015,0.00141,0.00016707483353277524,4.754461063043335e-05,0.00013275823891570918,3.143640405644405e-05
0.48100000000000015,1.43,1.2155865000000001,0.5568649000000001,1.116612,0.4447406000000001,0.00048100000000000014,0.00143,0.0002715561636199867,4.206292904685222e-05,0.000124803846094587,2.843483778747049e-05
0.5010000000000001,1.44,1.2148245,0.5571676,1.1170295,0.4447426,0.0005010000000000001,0.0014399999999999999,0.00036337962243363446,3.7967617781485484e-05,6.515174594743623e-05,3.2125379375191846e-05
0.5210000000000001,1.46,1.215996,0.5573854999999999,1.1175929999999998,0.44486050000000005,0.0005210000000000001,0.00146,0.0002690055761503939,5.278588826570825e-05,7.694803441284556e-05,2.1242645786249387e-05
0.5410000000000001,1.49,1.2157815,0.5577079,1.1182234999999998,0.44500709999999993,0.0005410000000000001,0.00149,0.0003136602461262723,4.842096653311199e-05,9.865470085099208e-05,2.766568271342619e-05
0.5610000000000002,1.51,1.2158989999999998,0.5581410499999999,1.1188129999999998,0.44508790000000004,0.0005610000000000002,0.00151,0.0001823156603256992,4.123041959524464e-05,9.072485877640042e-05,2.9068711701767076e-05
0.5810000000000002,1.53,1.2162849999999998,0.5584466,1.1193945,0.44521065000000004,0.0005810000000000002,0.0015300000000000001,0.00018364367672208109,4.5450412539368186e-05,9.52089806688374e-05,3.061580474199522e-05
0.6010000000000002,1.55,1.2155999999999998,0.55873485,1.1199350000000001,0.4453819,0.0006010000000000002,0.0015500000000000002,0.00014487926007542554,4.724857140697798e-05,8.651589449343227e-05,2.6621232127766425e-05
0.6210000000000002,1.57,1.215672,0.55918195,1.1205605,0.44550484999999995,0.0006210000000000002,0.00157,0.0002706215069058635,4.82695297263179e-05,7.207461411618987e-05,3.478688689721941e-05
0.6410000000000002,1.6,1.2159000000000002,0.55949885,1.121238,0.44566254999999994,0.0006410000000000003,0.0016,0.00022967368155712943,4.5267289514622615e-05,6.823488843692913e-05,2.9090333446011584e-05
0.6610000000000003,1.62,1.2161385,0.55983845,1.121728,0.44580780000000014,0.0006610000000000002,0.0016200000000000001,0.0002146223427325255,4.04789760245837e-05,4.621688003315826e-05,2.6904646438855362e-05
0.6810000000000003,1.64,1.2163220000000001,0.5601941000000001,1.1224919999999998,0.44594374999999997,0.0006810000000000003,0.00164,0.00019423182025614003,2.361122614351383e-05,0.00010409610943737781,1.827258876021531e-05
0.7010000000000003,1.65,1.2166204999999999,0.5605481999999999,1.123158,0.44602734999999993,0.0007010000000000003,0.00165,0.0003092163482094802,4.803290538786398e-05,6.925315877273629e-05,2.880325502438708e-05
0.7210000000000003,1.67,1.216959,0.5609520499999998,1.1238439999999998,0.44619025000000007,0.0007210000000000003,0.00167,0.00028202659449067685,3.343422647529237e-05,6.335613624583189e-05,2.9575116229696803e-05
0.7410000000000003,1.7,1.2167074999999998,0.56126955,1.1245325000000002,0.44631835,0.0007410000000000003,0.0017,0.00013427118082449377,4.429274771336337e-05,7.647712076172136e-05,2.4166660919536217e-05
0.7610000000000003,1.73,1.2172655000000001,0.5615994,1.1251630000000001,0.44640545,0.0007610000000000004,0.00173,0.0002602590056078814,4.154563755679393e-05,6.76091709755264e-05,2.2813318478468942e-05
0.7810000000000004,1.75,1.2168645,0.56195785,1.125735,0.44649800000000006,0.0007810000000000003,0.00175,0.00023728621957459474,4.978581625322796e-05,6.070420084312295e-05,2.6868196813331096e-05
0.8010000000000004,1.77,1.217598,0.5622344499999999,1.126295,0.4465518999999999,0.0008010000000000004,0.00177,0.00012983065893690346,3.8515548808235124e-05,0.00013803984931896489,3.6831915508155824e-05
0.8210000000000004,1.79,1.2172555000000003,0.5625421,1.1266880000000001,0.4466178,0.0008210000000000004,0.0017900000000000001,0.0002318507062745519,3.4741761613366874e-05,7.318469785412621e-05,3.0155596495508615e-05
0.8410000000000004,1.81,1.2171135,0.5628560499999999,1.1269170000000002,0.44668805,0.0008410000000000004,0.0018100000000000002,0.00018789026052459513,4.7513655931738386e-05,5.950630218725547e-05,3.642179979078403e-05
0.8610000000000004,1.84,1.216686,0.5630918,1.127355,0.44666854999999994,0.0008610000000000004,0.00184,0.00014927826365550547,2.3515101530719695e-05,6.020797289397329e-05,2.570695431201336e-05
0.8810000000000004,1.87,1.21567,0.5632784,1.127469,0.4466804,0.0008810000000000005,0.0018700000000000001,0.0002627736668694117,3.572030235032824e-05,0.00010797684937059884,2.689498094440661e-05
0.9010000000000005,1.89,1.2147755000000002,0.5635272,1.1279925000000002,0.4465502,0.0009010000000000004,0.00189,0.0001614458113423963,2.8387673381231066e-05,5.9065641450830174e-05,2.600884464946363e-05
0.9210000000000005,1.92,1.2123905000000001,0.5636704,1.1280965,0.44643325,0.0009210000000000005,0.00192,0.0002233937107440623,3.055715955385501e-05,7.630694594857905e-05,1.899703924300623e-05
0.9410000000000005,1.94,1.2094194999999999,0.5637259,1.128166,0.44625335,0.0009410000000000005,0.0019399999999999999,0.0002810778361948441,4.36427542668767e-05,9.769339793454529e-05,3.131816565509294e-05
0.9610000000000005,1.97,1.20434,0.56367295,1.127799,0.44597925,0.0009610000000000006,0.00197,0.00029636126602508437,3.804007754985962e-05,6.363175307975276e-05,2.7678285712813944e-05
0.9810000000000005,2.0,1.1978045000000002,0.5634816,1.1272054999999999,0.44551854999999996,0.0009810000000000005,0.002,0.00026816925625432653,2.9452334372664728e-05,5.572028355994531e-05,3.360725368131055e-05
