"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.5010000000000001,1.45,1.2152100000000001,0.5565322,1.1153295,0.44456300000000004,0.0005010000000000001,0.00145,0.0003727197338483871,5.4277619697269305e-05,8.529214500760524e-05,2.5504901489711126e-05
0.5210000000000001,1.47,1.2151004999999997,0.5569501,1.115964,0.4446732,0.0005210000000000001,0.00147,0.0002266379270995951,4.0124680684080916e-05,6.658828725835037e-05,2.0088802851344354e-05
0.5410000000000001,1.48,1.2150205,0.5571918499999999,1.116438,0.4447973,0.0005410000000000001,0.00148,0.00021460370453464713,4.2339431975413985e-05,8.298192574287667e-05,2.4419459453472258e-05
0.5610000000000002,1.49,1.2146244999999998,0.5573499,1.116669,0.4446998000000001,0.0005610000000000002,0.00149,0.00029110951547483443,5.379024075052878e-05,7.41552425658375e-05,3.0292903459393975e-05
0.5810000000000002,1.49,1.2144329999999999,0.5573976,1.1170300000000002,0.44464665,0.0005810000000000002,0.00149,0.0002207736397308328,5.806324138386002e-05,5.366563145998863e-05,2.1399240640731415e-05
0.6010000000000002,1.5,1.213439,0.5575509,1.117403,0.44459735,0.0006010000000000002,0.0015,0.0002770902380092208,3.860297915964734e-05,7.861933604402251e-05,1.930097147813843e-05
0.6210000000000002,1.5,1.2128445,0.5576196,1.1176644999999998,0.4445538,0.0006210000000000002,0.0015,0.00015190375242236584,3.846348918130161e-05,8.218728612136363e-05,3.9313610874604e-05
0.6410000000000002,1.49,1.2125285,0.5576744,1.117891,0.44445389999999996,0.0006410000000000003,0.00149,0.00022210977015881572,3.201936913807423e-05,5.185556864984635e-05,3.315705053227834e-05
0.6610000000000003,1.5,1.2121650000000002,0.55774425,1.1183035000000001,0.44432934999999996,0.0006610000000000002,0.0015,0.0002028176520917317,5.4970787696745426e-05,7.206073826987675e-05,2.0506767175737654e-05
0.6810000000000003,1.49,1.2107984999999999,0.5578310999999999,1.11849,0.4442558,0.0006810000000000003,0.00149,0.00028592437811421654,4.567263951207648e-05,6.534523701079092e-05,2.6405681206896537e-05
0.7010000000000003,1.5,1.2109175,0.5578707500000001,1.11866,0.44414105,0.0007010000000000003,0.0015,0.00019952130212083736,3.907412826922644e-05,6.98569967863014e-05,2.863297923723185e-05
0.7210000000000003,1.5,1.2097585,0.5579734999999999,1.1189994999999997,0.44411849999999997,0.0007210000000000003,0.0015,0.0002715561636199589,4.3550545346744706e-05,8.54678302052741e-05,2.829045775522845e-05
0.7410000000000003,1.5,1.208777,0.55798035,1.1192490000000002,0.44401254999999995,0.0007410000000000003,0.0015,0.00030548486050863426,2.7339120322354097e-05,8.921322771875373e-05,2.9462645841813816e-05
0.7610000000000003,1.5,1.208426,0.55808685,1.119502,0.44391185,0.0007610000000000004,0.0015,0.0002094134666157048,3.888994085878686e-05,0.00010735921013121524,2.932452045643852e-05
0.7810000000000004,1.5,1.20693,0.5580931,1.1197255,0.44374285,0.0007810000000000003,0.0015,0.00026036512823340234,2.7384119485584788e-05,6.704289671544312e-05,4.4693707610806e-05
0.8010000000000004,1.5,1.2068860000000001,0.5582350999999999,1.1199899999999998,0.44357385000000005,0.0008010000000000004,0.0015,0.00020948508300114256,5.137985986746394e-05,5.449770637375536e-05,3.779851187546843e-05
0.8210000000000004,1.5,1.2057814999999998,0.5582640999999999,1.1203265,0.4435155,0.0008210000000000004,0.0015,0.00024583073444951677,4.028883219951146e-05,7.101232287426657e-05,3.394922679532233e-05
0.8410000000000004,1.5,1.2058005,0.5583303000000001,1.120572,0.44343390000000005,0.0008410000000000004,0.0015,0.00022933545299408587,2.126993182876594e-05,0.00010938921336218413,2.9310237119477047e-05
0.8610000000000004,1.5,1.2042505000000001,0.55828095,1.1208010000000002,0.4433269,0.0008610000000000004,0.0015,0.00014513700424080014,4.28911121329367e-05,8.074032449776376e-05,2.7416965550546543e-05
0.8810000000000004,1.5,1.2032955,0.5582913,1.1209615000000002,0.4432035,0.0008810000000000005,0.0015,0.0001580340153258009,6.864043997527909e-05,8.193137372216905e-05,3.5842014452310944e-05
0.9010000000000005,1.5,1.202732,0.5582715,1.121,0.4430569999999999,0.0009010000000000004,0.0015,0.00018348296923693269,2.7047180999137523e-05,7.924645102464921e-05,2.6840268254991578e-05
0.9210000000000005,1.5,1.2021564999999996,0.5582059500000001,1.1210155,0.4428058000000001,0.0009210000000000005,0.0015,0.0002033783420131089,3.601454567255524e-05,0.00010589971671350087,3.072718665937045e-05
0.9410000000000005,1.51,1.2009174999999999,0.5583076999999999,1.121265,0.44270455000000003,0.0009410000000000005,0.00151,0.00021512496368391486,3.6758808468173785e-05,8.255301327028001e-05,3.6508184013998704e-05
0.9610000000000005,1.51,1.1999619999999998,0.5582705499999999,1.1215544999999998,0.44248895,0.0009610000000000006,0.00151,0.00019322525714822624,4.1698291331891675e-05,6.866403716650652e-05,2.645463097456098e-05
0.9810000000000005,1.51,1.1988590000000001,0.5583412,1.121827,0.44231764999999995,0.0009810000000000005,0.00151,0.00020882768015759634,2.7180139808316644e-05,6.51996932507935e-05,3.134050893013566e-05
