"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.001,0.39,0.0002606439,0.13491775,0.30531319999999995,0.009475862499999998,1e-06,0.00039000000000000005,1.3418561930773352e-05,0.0001487440334937847,0.000630885774130311,6.21975013867117e-05
0.021,0.81,0.77839265,0.4531708,0.8106807499999998,0.4217594,2.1000000000000002e-05,0.0008100000000000001,0.002105000172802857,0.00020723189908891947,0.00035944358041283247,4.406517899657467e-05
0.041,0.97,0.8989259,0.5538713,1.0120220000000002,0.44001054999999994,4.1e-05,0.0009699999999999999,0.0001486414814242711,8.340869259254844e-05,0.0003603276286936575,3.835293339498287e-05
0.061,1.15,1.1499900000000003,0.5519985499999999,1.1105665,0.4430782,6.1e-05,0.00115,5.36656314599907e-05,5.602988042107354e-05,0.00018317409751377828,3.7825388299392156e-05
0.081,1.2,1.1989519999999998,0.5523013999999999,1.1109965,0.4431085,8.1e-05,0.0012,8.103085831955657e-05,4.826427250047042e-05,9.045855404549754e-05,2.5229942528666475e-05
0.101,1.2,1.2006519999999998,0.5523479499999999,1.1111974999999998,0.44315285000000004,0.000101,0.0012,0.0001700176461429701,5.3566290706005284e-05,7.442277877102224e-05,3.7906826561981985e-05
0.12100000000000001,1.21,1.2032824999999998,0.5524471,1.112192,0.443246,0.00012100000000000001,0.00121,0.0001754102334529178,5.1321438015712865e-05,0.00017063411147832944,4.679316189359592e-05
0.14100000000000001,1.21,1.2068935,0.5526630500000002,1.1125225,0.44324874999999997,0.000141,0.00121,0.00019388849888532536,4.1353929680245495e-05,0.00011596874578955418,3.6272406868038434e-05
0.161,1.22,1.2104455,0.552884,1.1126535,0.44331195,0.000161,0.00122,0.000255273872536939,4.457465647652704e-05,0.00013016431922766613,2.526553977258559e-05
0.181,1.23,1.2129225,0.5530387,1.1132035,0.4433935000000001,0.000181,0.00123,0.00024907579167797754,4.415778527055204e-05,0.0002232548991623596,3.1033046901653215e-05
0.20099999999999998,1.23,1.2145530000000002,0.55316515,1.1137485,0.4433771,0.00020099999999999998,0.00123,0.0004749536819522503,5.544842197935012e-05,7.431520705750036e-05,3.508546707684831e-05
0.22099999999999997,1.24,1.214836,0.5532966,1.1142355,0.44349219999999995,0.00022099999999999998,0.00124,0.0002568345771114302,3.6368117905648096e-05,9.17864369065491e-05,2.690836301226751e-05
0.24099999999999996,1.24,1.2155235000000002,0.5535850499999999,1.1143705,0.44357110000000005,0.00024099999999999998,0.00124,0.00021824928407672845,3.0289395834177973e-05,0.00011757869705011493,3.015277764982793e-05
0.26099999999999995,1.25,1.2159619999999998,0.55384695,1.1138635000000001,0.44362424999999994,0.00026099999999999995,0.00125,0.0003338951931369965,4.591238939544421e-05,0.00010960269157280323,3.27320561529496e-05
0.28099999999999997,1.26,1.215362,0.5540064,1.114277,0.44353305,0.000281,0.00126,0.00031047705229208465,3.2938427406313116e-05,6.819824044650931e-05,2.686908074348653e-05
0.301,1.27,1.2149269999999999,0.5541999999999999,1.1141454999999998,0.4436376999999999,0.000301,0.00127,0.00020196781921880014,3.290136775271872e-05,0.00012026948906518712,4.3641837724827825e-05
0.321,1.29,1.2153195,0.554429,1.114739,0.44369635,0.000321,0.0012900000000000001,0.00035034946838834706,4.6185495558659117e-05,8.926925562587559e-05,3.47221471110243e-05
0.341,1.3,1.214869,0.5547608500000001,1.1148879999999999,0.44383035,0.00034100000000000005,0.0013000000000000002,0.00025226771493793885,4.722634328422372e-05,0.00014347822134387638,2.5066461656965077e-05
0.36100000000000004,1.31,1.215401,0.5549261000000001,1.1158210000000002,0.44398479999999996,0.00036100000000000005,0.0013100000000000002,0.0002821329473847432,3.748853157966669e-05,9.433451118228438e-05,2.774635111144271e-05
0.38100000000000006,1.33,1.2154435000000001,0.55525655,1.1158765,0.44400744999999997,0.00038100000000000005,0.00133,0.0002856269420065242,3.3336878978091844e-05,0.00017190913297437035,3.06063310444093e-05
0.4010000000000001,1.35,1.2154985,0.55551165,1.116415,0.44417275,0.0004010000000000001,0.00135,0.00027201608408326924,4.8650051387427154e-05,0.00011977061409207741,3.445848952000042e-05
0.4210000000000001,1.37,1.215964,0.5557443999999998,1.1165255000000003,0.44427564999999997,0.0004210000000000001,0.0013700000000000001,0.000195816240388793,3.7887201005101376e-05,7.01765630392474e-05,3.357123024257403e-05
0.4410000000000001,1.39,1.2156154999999997,0.55613805,1.1170765000000002,0.44432915,0.00044100000000000015,0.00139,0.0002759433818738844,4.910241847404086e-05,0.00010678365979867176,2.4773524174005024e-05
0.46100000000000013,1.41,1.215211,0.5563539,1.116926,0.44453175000000006,0.00046100000000000015,0.00141,0.00024103734150542622,5.400361099037772e-05,0.00010674268124792397,2.5242573165188142e-05
0.48100000000000015,1.42,1.2149945,0.55660205,1.1176234999999999,0.4446668,0.00048100000000000014,0.00142,0.00018020751926599112,5.303439921409912e-05,0.00010748371969743983,3.086195068365214e-05
0.5010000000000001,1.45,1.2149775,0.55702745,1.1191675,0.4447704,0.0005010000000000001,0.00145,0.0003056284509007578,4.903516595261838e-05,0.00010167964398046974,2.944384485762624e-05
0.5210000000000001,1.47,1.2146744999999999,0.5573689,1.1194955,0.44482695000000005,0.0005210000000000001,0.00147,0.00028959411250923224,3.770530466658027e-05,0.0001666275787497699,3.009065469544409e-05
0.5410000000000001,1.49,1.2151785,0.5577995000000001,1.1203705000000002,0.4449999,0.0005410000000000001,0.00149,0.000216731977336055,3.758656674930225e-05,6.52284447154723e-05,2.1609951411334e-05
0.5610000000000002,1.51,1.215291,0.5580901,1.120988,0.44515815000000003,0.0005610000000000002,0.00151,0.0001950358941323256,5.761501540397134e-05,0.00014824304368166185,3.521118430271916e-05
0.5810000000000002,1.53,1.2151049999999999,0.5583905,1.1206365,0.44530685,0.0005810000000000002,0.0015300000000000001,0.0002421672975444662,3.2506153263659613e-05,0.00012799511709437112,2.1877556993410752e-05
0.6010000000000002,1.54,1.2148255000000001,0.5587633500000001,1.1219115,0.44542804999999996,0.0006010000000000002,0.0015400000000000001,0.00028612016706272043,4.4824407413810326e-05,9.509337516355829e-05,2.4646450048631558e-05
0.6210000000000002,1.57,1.2154634999999998,0.55911175,1.1221185,0.4455500499999999,0.0006210000000000002,0.00157,0.0001671010173518118,3.424890509199442e-05,8.439638617854217e-05,2.48464786237423e-05
0.6410000000000002,1.59,1.215497,0.55941745,1.1234540000000002,0.4456543,0.0006410000000000003,0.00159,0.00021829109006097906,4.67466308946468e-05,0.00010589617556832597,2.248799679829001e-05
0.6610000000000003,1.62,1.215958,0.5597787999999999,1.1236125000000001,0.44585955000000005,0.0006610000000000002,0.0016200000000000001,0.00024939125886847484,5.9003898176312036e-05,7.796633889056895e-05,3.087956443993049e-05
0.6810000000000003,1.64,1.2167845,0.5601251,1.1242535000000002,0.44597435,0.0006810000000000003,0.00164,0.0002185286022469258,3.385099703110573e-05,7.418052305019358e-05,2.3654333641012154e-05
