"Input current [A]","Input voltage [V]","VDD [V]","Vrefpre [V]","Voutpre [V]","Vbandgap [V]","dIin [A]","dVin [V]","dVDD [V]","dVrefpre [V]","dVoutpre [V]","dVbandgap [V]"
0.38100000000000006,1.33,1.2151625,0.55515665,1.116031,0.44408505,0.00038100000000000005,0.00133,0.0002272196074285596,6.997590656791283e-05,0.00010029456615392288,2.0123307382233772e-05
0.4010000000000001,1.35,1.2153275,0.5554094,1.1163915,0.44416399999999995,0.0004010000000000001,0.00135,0.00021328091804003585,5.942255464046884e-05,0.0001388983441226189,2.8979302959182072e-05
0.4210000000000001,1.36,1.2150355,0.555823,1.1173104999999999,0.4442715,0.0004210000000000001,0.00136,0.00039998093704575574,4.081176301018877e-05,7.933946054770194e-05,3.388288653583252e-05
0.4410000000000001,1.39,1.2149675,0.5560259000000001,1.1175135,0.44445100000000004,0.00044100000000000015,0.00139,0.0002576213306385915,2.9575158494920974e-05,0.00024405480941787176,3.647876094387272e-05
0.46100000000000013,1.4,1.2153114999999999,0.5562777000000001,1.118434,0.44452985000000006,0.00046100000000000015,0.0014,0.000233072413640047,5.158400915013264e-05,0.00010101485039337789,2.6475035410742257e-05
0.48100000000000015,1.43,1.215594,0.55673035,1.1193184999999999,0.44466815000000004,0.00048100000000000014,0.00143,0.0002602959853704896,2.8221047110257094e-05,0.00011235101245647812,3.077543663377971e-05
0.5010000000000001,1.45,1.2152535000000002,0.55684965,1.119503,0.44480525000000004,0.0005010000000000001,0.00145,0.0002280849622399714,5.719027452287669e-05,0.00010104949282408059,3.433638740461731e-05
0.5210000000000001,1.47,1.2146649999999999,0.5573286499999999,1.1199655000000002,0.44490289999999993,0.0005210000000000001,0.00147,0.00023690715480964423,3.7852707961255716e-05,0.00010077077949484294,3.0304950090699074e-05
0.5410000000000001,1.48,1.2151645000000002,0.5575645,1.1199305,0.44501815,0.0005410000000000001,0.00148,0.00020974925506422073,6.692794633036415e-05,9.409968118969715e-05,3.257034694319309e-05
0.5610000000000002,1.51,1.215004,0.55790495,1.1203919999999998,0.44512385,0.0005610000000000002,0.00151,0.0004416265390575992,4.455948271692067e-05,0.00012209013064126844,2.600245180747385e-05
0.5810000000000002,1.53,1.2155144999999998,0.55821715,1.1207955,0.44531970000000004,0.0005810000000000002,0.0015300000000000001,0.0002865741614312142,4.2630124325416874e-05,6.1844563221051e-05,2.0045198926423628e-05
0.6010000000000002,1.55,1.2154965,0.55856315,1.1212915,0.44541835,0.0006010000000000002,0.0015500000000000002,0.0003425678764858144,4.1641655826821726e-05,8.014206136605837e-05,3.095040387458955e-05
0.6210000000000002,1.57,1.2159685,0.5590130000000001,1.1219455,0.44554305000000005,0.0006210000000000002,0.00157,0.0001980473428248939,4.043884271341068e-05,7.819686694490341e-05,3.1090955276411545e-05
0.6410000000000002,1.58,1.2161785,0.5592752,1.122578,0.445685,0.0006410000000000003,0.00158,0.00021187909288080816,4.738100885375411e-05,7.061161377564335e-05,2.973381912906521e-05
0.6610000000000003,1.6,1.2153535,0.5593016499999999,1.122569,0.44555534999999996,0.0006610000000000002,0.0016,0.00033089688726248236,5.286423649310703e-05,7.300000000001954e-05,2.396513091973263e-05
0.6810000000000003,1.6,1.2151450000000001,0.55944685,1.123143,0.44549115000000017,0.0006810000000000003,0.0016,0.00026112257658045235,3.067128135569146e-05,6.148983655857104e-05,2.536587274271967e-05
0.7010000000000003,1.6,1.2141114999999998,0.55958355,1.1235005,0.44536749999999997,0.0007010000000000003,0.0016,0.00022477266292857473,3.302041035480663e-05,8.91894052004025e-05,2.9716157221287287e-05
0.7210000000000003,1.6,1.213221,0.5596294500000001,1.1232440000000001,0.44530499999999995,0.0007210000000000003,0.0016,0.00023756893736346515,2.4115295975778204e-05,0.0002302911201066928,3.2493076185558996e-05
0.7410000000000003,1.6,1.2126385,0.559623,1.122868,0.4452025,0.0007410000000000003,0.0016,0.00023266445796468982,4.313930922024486e-05,5.278257288159247e-05,3.267644411499094e-05
0.7610000000000003,1.6,1.21095,0.55970435,1.1235320000000002,0.44502689999999995,0.0007610000000000004,0.0016,0.00020400980368600528,2.9043544893839982e-05,7.934733769949705e-05,3.2073197533143315e-05
0.7810000000000004,1.6,1.211112,0.5597211,1.1234425,0.44496329999999995,0.0007810000000000003,0.0016,0.00017116074316268,3.0086375654099935e-05,6.869315832016873e-05,2.88913481859145e-05
0.8010000000000004,1.6,1.210284,0.55975995,1.1240350000000001,0.4449132499999999,0.0008010000000000004,0.0016,0.00027076558126912145,3.0216675859535357e-05,0.00012399596767636282,2.233802811351327e-05
0.8210000000000004,1.6,1.2097825,0.55975855,1.12546,0.4447479500000001,0.0008210000000000004,0.0016,0.0001827532489451513,4.3182722239335904e-05,0.00011653325705563993,4.35470722322381e-05
0.8410000000000004,1.6,1.2090260000000002,0.5597200499999999,1.1262035,0.44460000000000005,0.0008410000000000004,0.0016,0.0002544484230644789,5.075970350582821e-05,6.627782434569577e-05,3.723304983478497e-05
0.8610000000000004,1.6,1.2084115,0.5597418500000002,1.1263205,0.44445309999999993,0.0008610000000000004,0.0016,0.00024050519744906,4.238664294325421e-05,5.210326285368101e-05,1.6345947510011257e-05
0.8810000000000004,1.59,1.2074785,0.5597477500000001,1.1264560000000001,0.44427589999999995,0.0008810000000000005,0.00159,0.00015333867744308068,2.9753781272301886e-05,5.8086142925843984e-05,3.7516529690258904e-05
0.9010000000000005,1.6,1.2064475,0.55975945,1.124561,0.44404744999999995,0.0009010000000000004,0.0016,0.00019791096483016577,3.495922625001356e-05,5.127377497318862e-05,2.321093492300145e-05
0.9210000000000005,1.6,1.2050325,0.5597321,1.125169,0.44382204999999997,0.0009210000000000005,0.0016,0.00021690723823791704,4.34636629841575e-05,0.00010963119993870177,2.6048944316419672e-05
0.9410000000000005,1.6,1.2045805,0.5596951,1.12586,0.44363054999999996,0.0009410000000000005,0.0016,0.0001836157672968167,4.329999999999078e-05,0.00010363397126426337,2.8191266378081527e-05
0.9610000000000005,1.6,1.2029745,0.55954095,1.125905,0.4433999,0.0009610000000000006,0.0016,0.0001500158324977896,3.121774335214487e-05,7.392563831309057e-05,2.8395246080988027e-05
0.9810000000000005,1.6,1.2017314999999997,0.5594730000000001,1.1262295,0.44320339999999997,0.0009810000000000005,0.0016,0.0002363530198664935,2.9153044437947083e-05,0.0001294015069464226,1.9322008177206104e-05
