"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","NTC [Ohm]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dNTC [Ohm]"
0.001,0.0,2.3778691e-05,6.180406000000001e-05,0.011402927,10852.820000000002,1e-06,0.0,1.4216285893457863e-05,1.0655426765474953e-05,0.0051717284339822985,0.6399999999999239
0.006,0.52,0.001273476,0.01575252,0.6052643,10865.5,6e-06,0.0005200000000000001,7.5823679678580435e-06,3.678790018470765e-05,4.3278285548299607e-05,0.606630035524232
0.011,0.66,0.8043294000000001,0.3960127,0.8310120999999999,10876.41,1.1e-05,0.00066,0.0019552118146124154,0.0013049840650368122,0.00017751194326017655,0.5028916384272526
0.016,0.88,0.818553,0.4037002,0.8842158,10886.59,1.6e-05,0.00088,0.0002541228049585359,0.00014025819049168347,6.478086137123057e-05,0.6655073252791951
0.021,0.97,0.9758159000000001,0.48257209999999995,0.9982747,10896.97,2.1000000000000002e-05,0.0009699999999999999,0.00030779390832178893,3.9629408272134575e-05,1.3446560898593882e-05,0.4733920151418665
0.026000000000000002,1.09,1.1031309999999999,0.5459101000000001,1.1291669999999998,10905.72,2.6000000000000002e-05,0.00109,0.00021021179795623532,0.0001014933002715136,0.00011180787092148773,0.45563142999564177
0.031000000000000003,1.16,1.126632,0.5574766999999999,1.170336,10915.15,3.1e-05,0.00116,0.00018345571672750215,0.00010083754261188039,2.3323807579406434e-05,0.4387482193695854
0.036000000000000004,1.18,1.127699,0.5579366,1.168249,10923.41,3.600000000000001e-05,0.00118,0.0002597864507629265,7.043039116745215e-05,2.2999999999977872e-05,0.7381734213582722
0.041,1.18,1.1269569999999998,0.5575318,1.1635199999999999,10932.060000000001,4.1e-05,0.00118,0.00022221836107756798,0.00014059288744456544,6.737952211165894e-05,0.5141984052871731
0.046,1.18,1.127392,0.5576832,1.158547,10941.91,4.6e-05,0.00118,0.000261564523588323,0.00010727702456723998,2.3685438564627324e-05,0.6862215385719099
0.051,1.18,1.127578,0.5578465,1.1536870000000001,10954.71,5.1e-05,0.00118,0.0002643028565869169,8.477882990465321e-05,4.001249804745368e-05,0.5539855593784464
0.055999999999999994,1.18,1.1270019999999998,0.5574931000000001,1.1490559999999999,10962.02,5.599999999999999e-05,0.00118,0.00023133525455492908,0.00013221077868311997,2.6532998322826217e-05,0.359999999999996
0.06099999999999999,1.18,1.126972,0.5574790999999999,1.144519,10968.0,6.099999999999999e-05,0.00118,0.00022990432792794664,9.915487885122841e-05,3.590264614205123e-05,0.16124515496588074
0.06599999999999999,1.18,1.125609,0.5568795,1.1402579999999998,10971.830000000002,6.599999999999999e-05,0.00118,0.0002078677464158806,7.228174043282858e-05,1.8330302779815044e-05,0.17349351572881958
0.071,1.19,1.124972,0.5565694000000001,1.135949,10973.51,7.099999999999999e-05,0.0011899999999999999,0.00016773789077007727,9.069200626295164e-05,1.7578395831235787e-05,0.07000000000025465
0.076,1.19,1.123976,0.5562218999999999,1.131669,10975.630000000001,7.6e-05,0.0011899999999999999,0.00012531560158259185,0.00010120716377806463,2.7000000000014873e-05,0.7389857914738434
0.081,1.19,1.1238029999999999,0.5559784,1.127437,10982.920000000002,8.1e-05,0.0011899999999999999,0.00010677546534667925,0.00010577731325760089,3.287856444554175e-05,0.3059411708154078
0.08600000000000001,1.19,1.123669,0.5559144999999999,1.123132,10984.070000000002,8.6e-05,0.0011899999999999999,0.00012469562943424574,0.00010960862192364252,2.9257477676680293e-05,0.20024984394498244
0.09100000000000001,1.19,1.1237799999999998,0.5558102,1.1188,10983.560000000001,9.100000000000002e-05,0.0011899999999999999,8.185352771868836e-05,0.00016112094835867358,2.3664319132393982e-05,0.09165151389945023
0.09600000000000002,1.19,1.124819,0.5563786000000001,1.114322,10984.190000000002,9.600000000000002e-05,0.0011899999999999999,0.0001746109962173235,8.12615530247738e-05,3.45832329315509e-05,0.06999999999968298
0.10100000000000002,1.19,1.1267140000000002,0.5571101,1.1094840000000001,10983.12,0.00010100000000000003,0.0011899999999999999,0.0002739781013146963,0.00018264306721033953,3.411744421845838e-05,0.07483314773575107
0.10600000000000002,1.19,1.126657,0.55751,1.105141,10982.09,0.00010600000000000003,0.0011899999999999999,0.00015382132491951838,0.00015473461151275185,3.144837038701992e-05,0.15132745950439347
0.11100000000000003,1.19,1.125918,0.5569552,1.100922,10979.68,0.00011100000000000003,0.0011899999999999999,0.00016004999218997037,0.00016892886076689693,2.993325909419476e-05,0.17204650534073837
0.11600000000000003,1.19,1.125715,0.5568208,1.096645,10974.939999999999,0.00011600000000000004,0.0011899999999999999,0.00023226062946613048,0.00017112848973796832,5.987486951967328e-05,0.2973213749460202
0.12100000000000004,1.19,1.1262670000000001,0.5569871,1.092228,10970.03,0.00012100000000000004,0.0011899999999999999,0.0002664976547739362,0.00014510647814619946,8.376156636549247e-05,0.2647640458974072
0.12600000000000003,1.19,1.125969,0.5570946000000001,1.087999,10963.32,0.00012600000000000003,0.0011899999999999999,0.0002622003051104207,8.529618983284865e-05,3.112876483251316e-05,0.40447496832299523
0.13100000000000003,1.19,1.125967,0.5569820999999999,1.083712,10956.039999999999,0.00013100000000000004,0.0011899999999999999,0.00018740597642549387,0.00014923367582418334,4.284857057126627e-05,0.36110940170548067
0.13600000000000004,1.19,1.125888,0.5570294999999998,1.079308,10946.960000000001,0.00013600000000000005,0.0011899999999999999,0.00020419598428960458,0.00013889078443150374,3.8678159211675295e-05,0.4363484845854736
0.14100000000000004,1.19,1.1261319999999997,0.5569461,1.074933,10935.439999999999,0.00014100000000000004,0.0011899999999999999,0.000314699857006653,0.00013395107315733232,1.84661853126093e-05,0.6621178142899641
0.14600000000000005,1.19,1.125473,0.5567486,1.070637,10924.18,0.00014600000000000005,0.0011899999999999999,0.0002889999999999948,8.08371201862126e-05,4.026164427837563e-05,0.656962708226266
0.15100000000000005,1.19,1.125468,0.556548,1.066294,10912.97,0.00015100000000000007,0.0011899999999999999,0.00025848791074248344,0.00016915673205639053,4.199999999998438e-05,0.6527633568146345
0.15600000000000006,1.19,1.125016,0.5563285,1.062011,10901.22,0.00015600000000000005,0.0011899999999999999,0.0002871654575327612,7.0041773249991e-05,2.9478805945970654e-05,0.6241794613729355
0.16100000000000006,1.19,1.125799,0.5569434000000001,1.057502,10889.119999999999,0.00016100000000000006,0.0011899999999999999,0.00018256231812723974,0.00021431574837139927,4.8744230427792535e-05,0.701141925718348
0.16600000000000006,1.19,1.125895,0.5567309,1.0532530000000002,10877.109999999999,0.00016600000000000008,0.0011899999999999999,0.00027449043699188176,0.0001522645395356371,2.8999999999975595e-05,0.7063285354564889
0.17100000000000007,1.19,1.1258050000000002,0.5569344999999999,1.048937,10865.780000000002,0.00017100000000000006,0.0011899999999999999,0.00018586285266294274,8.45898930133026e-05,3.034798181098318e-05,0.5381449618831147
0.17600000000000007,1.19,1.125432,0.5566691,1.0445470000000001,10853.49,0.00017600000000000008,0.0011899999999999999,0.00014420818284689173,0.00011920356538291363,4.0999999999994566e-05,0.5337602458033989
0.18100000000000008,1.19,1.125226,0.5566476,1.0402429999999998,10843.98,0.0001810000000000001,0.0011899999999999999,0.00021813757127098497,0.00018798999973403715,4.940647730816731e-05,0.4894895300204793
0.18600000000000008,1.19,1.125527,0.5566030000000001,1.035873,10831.869999999999,0.00018600000000000008,0.0011899999999999999,0.0002848525934584554,0.00010597263797790879,6.017474553333014e-05,0.6197580172938385
0.1910000000000001,1.19,1.125607,0.5567679,1.0315179999999997,10821.500000000002,0.0001910000000000001,0.0011899999999999999,0.000343454509360424,0.00011697132127149856,6.128621378419135e-05,0.5932958789676653
0.1960000000000001,1.19,1.125562,0.5563671,1.0273679999999998,10811.3,0.0001960000000000001,0.0011899999999999999,0.000261373296264186,0.00011462674208055053,6.645299090335894e-05,0.4857983120596148
0.2010000000000001,1.19,1.1253,0.5568366,1.0228959999999998,10799.599999999999,0.0002010000000000001,0.0011899999999999999,0.0002277718156401325,0.00020966411233206897,2.9393876913371633e-05,0.6324555320336759
0.2060000000000001,1.19,1.125475,0.5567240999999999,1.018714,10788.26,0.0002060000000000001,0.0011899999999999999,0.00016039014932350422,0.00014030784012306947,6.1024585209570416e-05,0.5219195340277334
0.2110000000000001,1.2,1.1256979999999999,0.5568905,1.0143660000000003,10776.13,0.00021100000000000011,0.0012,0.0002066301042926971,6.499576909308407e-05,5.25737577123541e-05,0.6664082832617559
0.2160000000000001,1.19,1.125814,0.5568243,1.010065,10761.76,0.0002160000000000001,0.0011899999999999999,0.0002698962763729938,0.00012786559349567314,4.1291645644129484e-05,0.6468384651520651
0.2210000000000001,1.19,1.1257939999999997,0.5567947,1.005816,10746.310000000001,0.0002210000000000001,0.0011899999999999999,0.0001772681584492741,0.00011726896435119263,7.158212067265521e-05,0.7942921376925102
0.22600000000000012,1.2,1.12549,0.5562871,1.001767,10734.65,0.00022600000000000013,0.0012,0.00018520259177450695,7.548966816724582e-05,2.900000000000163e-05,0.28017851452238607
0.23100000000000012,1.2,1.1248049999999998,0.5561029000000001,0.9976343999999999,10722.2,0.00023100000000000014,0.0012,0.00013290974381133518,0.00014917469624569106,4.860905265484122e-05,0.6782329983127146
0.23600000000000013,1.2,1.124872,0.5563287000000001,0.9933439,10710.67,0.00023600000000000013,0.0012,0.00015835403373451674,0.0001298021956670997,4.122001940807043e-05,0.6664082832617259
0.24100000000000013,1.2,1.1255099999999998,0.5563445999999999,0.9891962,10698.52,0.00024100000000000014,0.0012,0.0002324650511367489,0.00011371121316740584,5.434482496060828e-05,0.4377213725649737
0.24600000000000014,1.2,1.125057,0.5564652,0.9852960000000002,10684.240000000002,0.0002460000000000001,0.0012,0.00016087572843659692,0.00016615763599666614,7.480909035671981e-05,0.97283092056123
0.2510000000000001,1.2,1.1254829999999998,0.5564628,0.9812806999999999,10672.97,0.00025100000000000014,0.0012,0.00021591896628138897,9.202151922240039e-05,4.808544478320558e-05,0.422018956920383
0.2560000000000001,1.2,1.1252229999999999,0.5564783000000001,0.9775448999999998,10663.53,0.0002560000000000001,0.0012,0.00015620819440733777,9.52323999487554e-05,3.5486476297315e-05,0.672383818960562
0.2610000000000001,1.2,1.1254909999999998,0.5564631999999999,0.9736120999999999,10649.599999999999,0.0002610000000000001,0.0012,0.0002921112801656648,6.219614135942606e-05,3.6901083994911495e-05,0.8999999999999798
0.2660000000000001,1.2,1.125346,0.5565089999999999,0.9697935000000001,10635.880000000001,0.0002660000000000001,0.0012,0.00019678414570283172,0.00010801111053960925,4.515141193805283e-05,0.6896375859825011
0.27100000000000013,1.2,1.1254700000000002,0.556474,0.9661985,10621.339999999998,0.00027100000000000014,0.0012,0.0001733205123463519,6.999714279882768e-05,3.059493422121324e-05,0.8522910301063743
0.27600000000000013,1.2,1.125367,0.5566070000000001,0.9627672,10606.130000000001,0.00027600000000000015,0.0012,0.0002237431563198862,0.00013138873619912979,2.8262342436531203e-05,0.8438601779916779
0.28100000000000014,1.2,1.125407,0.5561992,0.9593147,10588.3,0.00028100000000000016,0.0012,0.00013054118124174676,0.00012864742515885687,7.294388253993624e-05,0.8694826047714961
0.28600000000000014,1.2,1.1248850000000001,0.5563015000000001,0.9562113000000002,10571.529999999999,0.0002860000000000002,0.0012,0.0002231255252094782,9.072954314884695e-05,3.815507829896059e-05,0.7950471684122149
0.29100000000000015,1.2,1.124794,0.5561529999999999,0.9530863,10554.31,0.00029100000000000013,0.0012,0.0002571847584908468,0.00011463332848698086,3.429883379942012e-05,0.8595929269137802
0.29600000000000015,1.21,1.125326,0.5563018000000001,0.9503043,10538.16,0.00029600000000000015,0.00121,0.00024690889007888565,0.00010705400506285668,6.0840857982124265e-05,0.9101648202387098
0.30100000000000016,1.21,1.125161,0.5563467000000001,0.9476785,10520.15,0.00030100000000000016,0.00121,0.0001789664773078761,7.038614920565066e-05,6.983015108103557e-05,1.0141498903021136
0.30600000000000016,1.21,1.1249179999999999,0.5563613,0.9451934,10501.24,0.0003060000000000002,0.00121,0.00024082358688463291,7.81140832372809e-05,7.036789040463075e-05,0.8039900496899038
0.31100000000000017,1.21,1.125273,0.5561787,0.9429551999999999,10482.81,0.0003110000000000002,0.00121,0.00017343874999550295,0.0001295037065106675,6.243364477585465e-05,0.8836854644045898
0.31600000000000017,1.21,1.1248729999999998,0.5561735,0.9408173000000002,10464.41,0.0003160000000000002,0.00121,0.00024273648263082245,0.00012575949268344162,9.173990407668633e-05,0.8360023923408262
0.3210000000000002,1.22,1.125073,0.5563837,0.9390791999999999,10447.210000000001,0.00032100000000000016,0.00122,0.0002312595943955503,0.00011888486026405031,0.00014088207834923584,1.166576186967684
0.3260000000000002,1.22,1.12528,0.5562112,0.9374671000000001,10429.050000000001,0.00032600000000000017,0.00122,0.00023439283265489912,0.000128081848831108,0.00011126765028524448,0.9330058949438461
0.3310000000000002,1.22,1.125606,0.5563286,0.9361912,10410.34,0.0003310000000000002,0.00122,0.0002101047357867144,0.00013565264464800492,0.00015340782248634145,1.001199280862664
0.3360000000000002,1.23,1.124876,0.5559501,0.9346607,10390.810000000001,0.0003360000000000002,0.00123,0.0002066494616494382,0.00015537145812537573,0.00014041584668403475,0.8251666498348026
0.3410000000000002,1.23,1.124634,0.5559581,0.9337089000000001,10370.539999999999,0.0003410000000000002,0.00123,0.0002476772092865724,0.00012643690125908465,0.0002245312673103928,1.2134249049693542
0.3460000000000002,1.23,1.1242,0.5559172000000001,0.9323952,10353.349999999999,0.0003460000000000002,0.00123,0.00017983325610131202,0.00011217111927766552,8.949837987361155e-05,0.40311288741483725
0.3510000000000002,1.23,1.124329,0.5557271000000001,0.9316586999999998,10338.81,0.0003510000000000002,0.00123,0.00028918679084631273,0.00011019387460291371,0.00011030870319245076,0.7942921376925354
0.3560000000000002,1.24,1.12487,0.5559239,0.9309946,10326.32,0.0003560000000000002,0.00124,0.00028418303960654084,0.00012172054058373803,0.00016890541731986729,0.6477653896281534
0.3610000000000002,1.24,1.124249,0.5556341,0.9303065,10315.85,0.0003610000000000002,0.00124,0.00021304694318387033,4.819636915786019e-05,0.00024005676412047652,0.6296824596572552
0.3660000000000002,1.24,1.124628,0.555679,0.9296390999999999,10303.759999999998,0.0003660000000000002,0.00124,0.00019888690253507067,9.419023303932345e-05,0.00019605226344013052,0.8522910301065706
0.3710000000000002,1.25,1.124314,0.5556881,0.9289075,10288.560000000001,0.00037100000000000024,0.00125,0.0001398713694792555,6.269681012619137e-05,0.00023714984714310594,0.6755738301621083
0.3760000000000002,1.25,1.124597,0.5556721,0.9287340000000001,10274.76,0.00037600000000000025,0.00125,0.0002590000000000036,0.00010483076838409538,0.00013592424360649467,0.715821206727106
0.3810000000000002,1.26,1.1243450000000001,0.5557775,0.9285350999999998,10258.009999999998,0.00038100000000000026,0.00126,0.00024117421089327304,6.923185682907862e-05,0.00015083066664307556,0.9191844211039198
0.38600000000000023,1.26,1.124543,0.5556531000000001,0.9283344,10240.899999999998,0.0003860000000000002,0.00126,0.00019849685136042467,0.00010500233330741396,0.0001833636823364928,0.6496152707564238
0.39100000000000024,1.27,1.1247080000000003,0.5557131999999999,0.9279523999999999,10225.48,0.00039100000000000023,0.00127,0.00023352944139872595,0.00014475206388857978,0.00020297053973421152,0.444522215417805
0.39600000000000024,1.27,1.1241040000000002,0.5554366999999999,0.9274451999999999,10208.68,0.00039600000000000025,0.00127,0.00019970978944456395,9.44076797723501e-05,0.00010749958139453234,1.005783276854281
0.40100000000000025,1.28,1.123739,0.5553118,0.9275211000000001,10192.05,0.00040100000000000026,0.00128,0.00015391231269787958,5.6705907981435854e-05,0.00023986765100779883,0.6902897942168742
0.40600000000000025,1.28,1.123482,0.5555345,0.9277723,10180.67,0.0004060000000000003,0.00128,0.00025242028444637005,0.00012737601815099168,0.0001606026463044802,0.6542935121183909
0.41100000000000025,1.28,1.1239069999999998,0.5553272,0.9274678,10169.2,0.0004110000000000003,0.00128,0.00023664530420020296,8.900426956051794e-05,0.00015614979987179053,0.5639148871949512
0.41600000000000026,1.29,1.123794,0.5553891,0.9273520000000002,10154.24,0.00041600000000000025,0.0012900000000000001,0.00017493998971074108,8.798573748059236e-05,0.00012136144363015165,1.6082288394380728
0.42100000000000026,1.29,1.123602,0.5553906000000001,0.9272760999999999,10135.630000000001,0.00042100000000000026,0.0012900000000000001,0.00013429817571359556,0.0001398808064031624,0.0002006750856484136,0.32878564445551733
0.42600000000000027,1.3,1.1237080000000002,0.5553986,0.9275483,10126.350000000002,0.00042600000000000027,0.0013000000000000002,0.0002565852684781302,0.00011524686546714444,9.520719510624628e-05,0.5518151864527207
0.43100000000000027,1.3,1.12432,0.5556075,0.9274452,10113.710000000003,0.0004310000000000003,0.0013000000000000002,0.0001274362585766096,0.00012702302940805065,8.612293538890586e-05,0.9554580053568215
0.4360000000000003,1.31,1.123837,0.5553077999999999,0.9274792999999999,10102.41,0.0004360000000000003,0.0013100000000000002,0.0003327476521329644,0.00010336808017951548,0.0001304653593870859,0.751598296964365
0.4410000000000003,1.31,1.1242379999999998,0.5554931,0.9274973,10091.1,0.0004410000000000003,0.0013100000000000002,0.00018696523741058052,6.912372964474482e-05,0.0002232393558492665,0.4427188724236224
0.4460000000000003,1.32,1.1239369999999997,0.5554903,0.9276443000000001,10079.740000000002,0.00044600000000000027,0.00132,0.00023246720198773907,0.0001473377412613624,0.00023482506254656212,0.7618398781897339
0.4510000000000003,1.32,1.1243470000000002,0.5553368,0.9276903999999998,10065.52,0.0004510000000000003,0.00132,0.0003254550660229164,9.399659568304301e-05,0.000181491156809369,0.8634813257969018
0.4560000000000003,1.33,1.12337,0.5549975,0.9275126999999997,10052.43,0.0004560000000000003,0.00133,0.00019565275362232325,0.00011486883824604747,0.00017566163496905346,0.5020956084254299
0.4610000000000003,1.33,1.1234860000000002,0.5552123,0.92836,10040.15,0.0004610000000000003,0.00133,0.0003092313050129165,6.485375856495369e-05,0.00011300530960976813,0.9552486587271971
0.4660000000000003,1.34,1.1241919999999999,0.5554425999999999,0.9285854,10019.71,0.0004660000000000003,0.00134,0.0002682088738278521,0.00012847894769183775,0.000181113334683007,0.4846648326419282
0.4710000000000003,1.34,1.1240260000000002,0.5555023,0.9282666,10006.04,0.00047100000000000034,0.00134,0.0002228542124349683,0.00012138949707448881,0.0001860791229557778,0.760526133673192
0.4760000000000003,1.35,1.1238629999999998,0.5551848999999999,0.9285113,9995.499,0.00047600000000000035,0.00135,0.00013191285001848185,0.00015167362987678168,0.00022892184255765907,0.2900499956905841
0.4810000000000003,1.35,1.1235469999999999,0.5553031,0.9283885999999999,9985.847999999998,0.0004810000000000003,0.00135,0.0001500699836742684,0.00010397735330349873,0.0002065750226915105,0.6684579268735561
0.4860000000000003,1.36,1.123836,0.5553413,0.9288808999999999,9963.045999999998,0.0004860000000000003,0.00136,0.0001868796404106177,0.00012233319255213246,0.00017268957698713628,1.1131774341946277
0.4910000000000003,1.36,1.124282,0.5553804,0.9288976,9948.464,0.0004910000000000003,0.00136,0.00035102136687099325,0.00010489918970134898,0.0001269395131548818,0.8260532670475429
0.49600000000000033,1.37,1.1235689999999998,0.5549138,0.9286123,9934.001,0.0004960000000000003,0.0013700000000000001,0.000319482393881112,0.0001398755160848449,0.00017432558618861327,0.9370747035325555
0.5010000000000003,1.37,1.1236009999999998,0.5551229,0.9290267000000002,9912.82,0.0005010000000000004,0.0013700000000000001,0.0003040213808270653,0.00010904535753530157,0.00015883894358752044,1.237473232033613
