"Input current [A]","Input voltage [V]","VDD [V]","Vref [V]","Voffs [V]","NTC [Ohm]","dIin [A]","dVin [V]","dVDD [V]","dVref [V]","dVoffs [V]","dNTC [Ohm]"
0.17100000000000007,1.81,1.125861,0.4463564,0.8269001000000001,6989.409,0.00017100000000000006,0.0018100000000000002,0.00017609372504435913,1.1029052543179713e-05,4.3413016481238865e-05,0.6309270956299624
0.17600000000000007,1.81,1.125698,0.4463562,0.8269624999999999,6977.976,0.00017600000000000008,0.0018100000000000002,0.00011408768557561878,1.1496086290562254e-05,7.595031270509602e-05,0.41627394826001435
0.18100000000000008,1.81,1.1257579999999998,0.4463158,0.8269928,6969.415000000001,0.0001810000000000001,0.0018100000000000002,0.00013746272221955172,3.219254572101332e-05,7.201499843780184e-05,0.6772038097945157
0.18600000000000008,1.81,1.1256169999999999,0.4463825999999999,0.8269702000000001,6961.101999999999,0.00018600000000000008,0.0018100000000000002,0.0002293926764306231,2.8468227904104564e-05,5.778892627485675e-05,0.589623608753914
0.1910000000000001,1.81,1.125902,0.4463115,0.8268578999999999,6950.072999999999,0.0001910000000000001,0.0018100000000000002,0.00012097933707865624,2.0205197351176146e-05,4.8372409491359065e-05,0.2468623098004082
0.1960000000000001,1.81,1.1257169999999999,0.4463363,0.8269046,6938.599,0.0001960000000000001,0.0018100000000000002,0.00017170032032585043,2.035706265648897e-05,6.719553556597504e-05,0.4147878976055633
0.2010000000000001,1.81,1.126125,0.4463789,0.8268732,6931.692,0.0002010000000000001,0.0018100000000000002,0.0001946920645532436,2.31103872749882e-05,5.332879147327619e-05,0.737520169215745
0.2060000000000001,1.81,1.1257570000000001,0.4463592,0.8268413000000001,6920.226,0.0002060000000000001,0.0018100000000000002,0.00013971757226633505,2.0148449071826607e-05,5.319783830193913e-05,0.7929337929486396
0.2110000000000001,1.81,1.125626,0.44635169999999996,0.8269247,6911.814,0.00021100000000000011,0.0018100000000000002,0.00010650821564554372,1.8439360075666672e-05,6.132544333308095e-05,0.6210507225661882
0.2160000000000001,1.81,1.125311,0.4463153,0.8269680000000001,6901.084,0.0002160000000000001,0.0018100000000000002,0.00014194717327231058,1.8644302078649326e-05,6.244197306298451e-05,0.35567400804676363
0.2210000000000001,1.81,1.1257610000000002,0.4463477,0.8268932999999998,6894.0909999999985,0.0002210000000000001,0.0018100000000000002,0.00021182303935123376,2.4924084737460264e-05,5.850307684215679e-05,0.45014331051338463
0.22600000000000012,1.81,1.1259350000000001,0.4463376,0.8268416000000001,6882.431,0.00022600000000000013,0.0018100000000000002,0.0001961759414403333,1.7895250766606055e-05,6.0289634266601404e-05,0.5381533238771438
0.23100000000000012,1.81,1.125556,0.4463337000000001,0.826875,6873.531,0.00023100000000000014,0.0018100000000000002,0.0001567290655877312,3.2514765876438326e-05,5.2952809179485384e-05,0.5537409141467251
0.23600000000000013,1.81,1.125584,0.44631180000000004,0.8270564,6868.189,0.00023600000000000013,0.0018100000000000002,0.00018842505141303067,8.97552226892447e-06,5.220574681008952e-05,0.5417647090759212
0.24100000000000013,1.81,1.1254629999999999,0.4463171,0.8268400999999999,6863.697,0.00024100000000000014,0.0018100000000000002,9.757561170699325e-05,2.593626804302853e-05,8.252811642101563e-05,0.6643199530347342
0.24600000000000014,1.81,1.125912,0.4463106,0.8268001,6854.137999999999,0.0002460000000000001,0.0018100000000000002,0.00013044539087294737,3.092636415745643e-05,5.9634637585896675e-05,0.9054921313850169
0.2510000000000001,1.81,1.1259039999999998,0.44634349999999995,0.8268606000000001,6849.527,0.00025100000000000014,0.0018100000000000002,0.00014256226709755745,2.6428204630656344e-05,7.30605228560631e-05,0.42258845227937164
0.2560000000000001,1.81,1.125995,0.4463197,0.826867,6845.079999999999,0.0002560000000000001,0.0018100000000000002,0.0002110568643754766,2.8117787964207712e-05,5.987653964619753e-05,0.4504664249420656
0.2610000000000001,1.81,1.125742,0.4463137,0.8268888999999999,6837.892000000002,0.0002610000000000001,0.0018100000000000002,0.00011600000000000346,2.7647965567113543e-05,6.576237526125578e-05,0.28634943687753356
0.2660000000000001,1.81,1.125819,0.4463781000000001,0.8268151000000001,6833.783,0.0002660000000000001,0.0018100000000000002,0.00012910848151844625,2.2344798052344008e-05,6.896586111983473e-05,0.7523436714694676
0.27100000000000013,1.81,1.125699,0.4463582,0.826829,6826.671,0.00027100000000000014,0.0018100000000000002,0.00019705075488308661,1.769632730257503e-05,8.509054001474759e-05,0.34506376222395
0.27600000000000013,1.82,1.125541,0.4463827,0.8268573,6821.371000000001,0.00027600000000000015,0.00182,0.0002048145502643615,2.689256402799366e-05,5.491274897507594e-05,1.0481455051661122
0.28100000000000014,1.81,1.1258110000000001,0.44634799999999997,0.8268957,6818.931999999999,0.00028100000000000016,0.0018100000000000002,0.00017466825699019136,3.061045573002246e-05,5.862090070954094e-05,0.41368587116314376
0.28600000000000014,1.82,1.125894,0.44637099999999996,0.8267272999999999,6815.44,0.0002860000000000002,0.00182,0.00018374982993187448,1.9120669444344448e-05,6.350598397002784e-05,0.17140595088845828
0.29100000000000015,1.81,1.125477,0.446342,0.8268326,6809.932000000001,0.00029100000000000013,0.0018100000000000002,0.0001853672031401354,2.513165334792378e-05,7.556083641674197e-05,0.30954159655846336
0.29600000000000015,1.81,1.1256119999999998,0.44632560000000004,0.8268698999999999,6805.719,0.00029600000000000015,0.0018100000000000002,0.0001736548300508783,2.4104771311913355e-05,5.5397563123314734e-05,0.7294031806894499
0.30100000000000016,1.82,1.12581,0.44639179999999995,0.8268751,6803.762,0.00030100000000000016,0.00182,0.00010835128056464077,2.1469979040504254e-05,7.007916951562558e-05,0.33301051034463464
0.30600000000000016,1.81,1.125912,0.4463799,0.8268825,6799.01,0.0003060000000000002,0.0018100000000000002,0.0001844884820252832,2.0290145391295727e-05,9.641395127260855e-05,0.44933283877314373
0.31100000000000017,1.81,1.125824,0.44638,0.8270269000000001,6794.681999999999,0.0003110000000000002,0.0018100000000000002,0.00016261611236285343,1.3130118049732949e-05,5.2908316926552556e-05,0.2934211989614157
0.31600000000000017,1.81,1.1255159999999997,0.4463386,0.8269684999999999,6792.427000000001,0.0003160000000000002,0.0018100000000000002,0.00012698031343480245,3.616683563708327e-05,8.623601335868103e-05,0.669089680087811
0.3210000000000002,1.81,1.1257139999999999,0.44634429999999997,0.8270390000000001,6787.871000000001,0.00032100000000000016,0.0018100000000000002,0.00018483506160897189,2.6161230857889238e-05,7.552880245312032e-05,0.11894956914591598
0.3260000000000002,1.81,1.125405,0.4463494,0.8268917,6782.182999999999,0.00032600000000000017,0.0018100000000000002,0.00010190682018394906,2.7684652788150423e-05,7.101837790318543e-05,0.42874351307028047
0.3310000000000002,1.81,1.125578,0.44634549999999995,0.8269315,6778.697,0.0003310000000000002,0.0018100000000000002,0.00016314410807626362,3.144916533074163e-05,8.598633612381669e-05,0.5959370772153539
0.3360000000000002,1.81,1.1253249999999997,0.4463328000000001,0.8269588999999999,6775.427000000001,0.0003360000000000002,0.0018100000000000002,0.00011638298844764617,3.1530302884681994e-05,0.00011814690008629604,0.44438834368159436
0.3410000000000002,1.82,1.125227,0.4463598999999999,0.8270177999999999,6774.689,0.0003410000000000002,0.00182,0.00017082447131484577,1.9664434901612644e-05,3.85144128866058e-05,0.15946472964270014
0.3460000000000002,1.81,1.125448,0.44636519999999996,0.8270261,6770.371000000001,0.0003460000000000002,0.0018100000000000002,0.0001701058493997211,1.5644807445282675e-05,5.49789959893753e-05,0.12397177098019935
0.3510000000000002,1.82,1.125187,0.44636619999999994,0.8270820000000001,6768.685,0.0003510000000000002,0.00182,0.0001188318139220347,1.9848425630255806e-05,6.947229663686666e-05,0.3947974164048264
0.3560000000000002,1.81,1.125276,0.4463564000000001,0.8271936999999999,6768.398999999999,0.0003560000000000002,0.0018100000000000002,0.0002044113499783854,1.7562459964367357e-05,6.03126023315067e-05,0.30810550141134413
0.3610000000000002,1.82,1.1253449999999998,0.4463965999999999,0.827174,6766.916,0.0003610000000000002,0.00182,0.00010190682018392292,2.7059933481074665e-05,3.476204827105397e-05,0.29011032384254953
0.3660000000000002,1.82,1.125424,0.4463609,0.8272086999999999,6761.106,0.0003660000000000002,0.00182,0.00022530867715202206,2.2219135896792306e-05,5.882524968073193e-05,0.36078248294497317
0.3710000000000002,1.81,1.125607,0.44636190000000003,0.8271620000000001,6759.973,0.00037100000000000024,0.0018100000000000002,0.00016583425460379192,2.7373162038750833e-05,5.759513868375308e-05,0.21610414156138205
0.3760000000000002,1.81,1.125749,0.44635539999999996,0.8270922,6760.953000000001,0.00037600000000000025,0.0018100000000000002,0.00018074567767997952,2.8468227904099143e-05,5.203614128662165e-05,0.2670599183702168
0.3810000000000002,1.82,1.1254600000000001,0.4463211,0.8271343,6756.983,0.00038100000000000026,0.00182,0.0002527449307107831,1.6711971756800658e-05,8.42425664376407e-05,0.5252437529375509
0.38600000000000023,1.82,1.125683,0.4463715,0.8271001,6755.942999999999,0.0003860000000000002,0.00182,0.00011696580696936757,2.25355275065889e-05,6.530612528697441e-05,0.273570831778476
0.39100000000000024,1.81,1.1253090000000001,0.4463413,0.8269325000000001,6755.111999999999,0.00039100000000000023,0.0018100000000000002,0.00017328877632438361,3.01564255176287e-05,4.6331954415934143e-05,0.3052146785460994
0.39600000000000024,1.82,1.1256939999999998,0.4463423000000001,0.8269537,6752.034,0.00039600000000000025,0.00182,0.00018402173784637355,2.4376423035389903e-05,2.8326842393734967e-05,0.3336525138525218
0.40100000000000025,1.81,1.125588,0.446378,0.8268471999999999,6750.536,0.00040100000000000026,0.0018100000000000002,0.0002126875642815152,2.088061301781992e-05,0.0001161462870693661,0.2145786569070265
0.40600000000000025,1.81,1.1254940000000002,0.4463908,0.8269941,6748.892,0.0004060000000000003,0.0018100000000000002,0.00013893883546361443,2.9515419698865418e-05,5.5491350677387466e-05,0.40659070328767316
0.41100000000000025,1.81,1.125369,0.44633219999999996,0.8269893000000001,6751.420000000001,0.0004110000000000003,0.0018100000000000002,0.00015996562130661304,1.3658696863173947e-05,5.3197838301940566e-05,0.26951808844686737
0.41600000000000026,1.81,1.1254149999999998,0.4463246999999999,0.8268907999999999,6754.003999999999,0.00041600000000000025,0.0018100000000000002,0.00017895530168173763,3.7347155179481746e-05,7.263580384356048e-05,0.725950411529759
0.42100000000000026,1.82,1.125071,0.44632829999999996,0.8270972999999999,6751.110000000001,0.00042100000000000026,0.00182,0.0001317156027203695,2.292618590171559e-05,6.637778242755918e-05,0.2727636339398058
0.42600000000000027,1.81,1.125391,0.44635879999999994,0.8270037,6751.812,0.00042600000000000027,0.0018100000000000002,0.00015122499793357108,1.7645396000075906e-05,5.359113732698593e-05,0.5339812730798665
0.43100000000000027,1.81,1.125534,0.4463477,0.8269911999999999,6751.43,0.0004310000000000003,0.0018100000000000002,0.0003091989650694045,2.7473805706533778e-05,2.81950350239048e-05,0.7358124761105127
0.4360000000000003,1.81,1.1253699999999998,0.4463705,0.8269907999999999,6749.316000000001,0.0004360000000000003,0.0018100000000000002,0.00011357816691600859,2.4426420122485255e-05,4.769863729708994e-05,0.2644692798796036
0.4410000000000003,1.82,1.125579,0.44636440000000005,0.8270952999999999,6746.43,0.0004410000000000003,0.00182,8.275868534476175e-05,4.0204974816558404e-05,7.279979395574183e-05,0.35880356742929
0.4460000000000003,1.82,1.1251920000000002,0.4463304,0.8270012,6746.071000000001,0.00044600000000000027,0.00182,0.00023965808978626806,3.315780451115425e-05,6.813193084008553e-05,0.4820051866940034
0.4510000000000003,1.82,1.125132,0.44636000000000003,0.8270077,6745.274,0.0004510000000000003,0.00182,0.00015593588426016526,2.6095976701400987e-05,5.6302841846582174e-05,0.6120980313642587
0.4560000000000003,1.81,1.125224,0.44634490000000004,0.8268651,6743.763000000001,0.0004560000000000003,0.0018100000000000002,0.00019799999999998104,2.182406928141734e-05,6.694841297597638e-05,0.2618415551434297
0.4610000000000003,1.81,1.125438,0.44632449999999996,0.8269185,6741.825999999999,0.0004610000000000003,0.0018100000000000002,0.00021169789795838728,2.875847701114736e-05,5.895125104693872e-05,0.5929789203673699
0.4660000000000003,1.81,1.1256329999999999,0.44632440000000007,0.826973,6742.312,0.0004660000000000003,0.0018100000000000002,0.00015659182609577588,1.4793241700183988e-05,5.87690394680836e-05,0.4549681307520715
0.4710000000000003,1.81,1.125426,0.4463152999999999,0.8269685000000001,6739.322999999999,0.00047100000000000034,0.0018100000000000002,0.00013580868897091703,3.4231710445135255e-05,7.44691211174229e-05,0.3697039356025702
0.4760000000000003,1.81,1.125407,0.4463216000000001,0.8268755999999999,6738.763000000001,0.00047600000000000035,0.0018100000000000002,0.00017838441635972222,3.761435896037196e-05,3.448245930906323e-05,0.14408677940741232
0.4810000000000003,1.81,1.125712,0.4463209,0.8268306000000001,6738.8369999999995,0.0004810000000000003,0.0018100000000000002,0.00025631230949761744,1.4088647912411498e-05,6.405809862927409e-05,0.37736057027722847
0.4860000000000003,1.81,1.125664,0.44625259999999994,0.826911,6735.418000000001,0.0004860000000000003,0.0018100000000000002,0.0001249959999360366,1.4664242223855637e-05,9.866711711608911e-05,0.334239435135865
0.4910000000000003,1.81,1.125607,0.44628819999999997,0.8268148999999999,6734.822999999999,0.0004910000000000003,0.0018100000000000002,0.0001143721994192696,2.8347133893913702e-05,5.014867894570995e-05,0.35894428537029877
0.49600000000000033,1.81,1.125369,0.4463277,0.8268882,6733.42,0.0004960000000000003,0.0018100000000000002,0.00016446580191636218,3.3591814479126434e-05,7.171303926063556e-05,0.3923263947276717
0.5010000000000003,1.82,1.125599,0.44630469999999994,0.8269254,6734.251000000001,0.0005010000000000004,0.00182,0.00016705986950789128,3.063347841822179e-05,0.0001007672565866513,0.25280229429340745
0.5060000000000003,1.81,1.1254060000000001,0.4462904,0.8269525,6731.056,0.0005060000000000004,0.0018100000000000002,0.00016752313273099128,1.3544002362672172e-05,5.7123112660284125e-05,0.5100431354307171
0.5110000000000003,1.81,1.125658,0.44630590000000003,0.8268968000000001,6731.793000000001,0.0005110000000000004,0.0018100000000000002,0.00016862977198585884,1.2895347998409136e-05,0.00010594413622281875,0.2428600419994294
0.5160000000000003,1.82,1.1255019999999998,0.4462968,0.8270959,6729.372,0.0005160000000000004,0.00182,0.00015104966070799948,2.4465485893401798e-05,3.5652349151213594e-05,0.5999799996667605
0.5210000000000004,1.81,1.12552,0.44632190000000005,0.8268422,6730.931,0.0005210000000000004,0.0018100000000000002,0.00011269427669586949,2.3666220653072237e-05,5.427301355185136e-05,0.36338547026530776
0.5260000000000004,1.82,1.1254330000000001,0.44629769999999996,0.8268650000000001,6727.146000000001,0.0005260000000000003,0.00182,0.00010658799181897095,3.1397611374126575e-05,5.1516987489548024e-05,0.5675420689253843
0.5310000000000004,1.82,1.125507,0.44630669999999995,0.8269066999999998,6727.553999999999,0.0005310000000000003,0.00182,0.0002488393055768894,2.9583948350412693e-05,5.669223932780962e-05,0.30948990290469314
0.5360000000000004,1.81,1.1256080000000002,0.4463128,0.8269120000000001,6727.7300000000005,0.0005360000000000003,0.0018100000000000002,0.00017876241215648343,3.2074288768419575e-05,5.337227744814302e-05,0.45849754634030543
0.5410000000000004,1.81,1.125515,0.4463125,0.8266327,6726.561,0.0005410000000000004,0.0018100000000000002,0.00013713132391982076,2.1928292227163817e-05,7.25038619661164e-05,0.1341230778054527
0.5460000000000004,1.81,1.125613,0.44627230000000007,0.8268038000000001,6724.238,0.0005460000000000004,0.0018100000000000002,0.00015805378831272086,2.0164572894066217e-05,8.472048158503982e-05,0.3833223186823454
0.5510000000000004,1.82,1.125512,0.4463308,0.8268991,6723.7300000000005,0.0005510000000000004,0.00182,0.0002527765811937654,2.6083711392360087e-05,5.4564548930602045e-05,0.3420526275297095
0.5560000000000004,1.81,1.12541,0.4463155,0.8268827999999999,6720.346,0.0005560000000000004,0.0018100000000000002,7.641989269818951e-05,2.5621280217821865e-05,8.345034451697781e-05,0.36729279873145076
0.5610000000000004,1.81,1.1252199999999999,0.44634589999999996,0.8268845,6719.070999999999,0.0005610000000000004,0.0018100000000000002,0.0001960102038160163,2.2128940327082593e-05,8.641209406096685e-05,0.3525180846423837
0.5660000000000004,1.81,1.125903,0.44637950000000004,0.8268195,6717.334000000001,0.0005660000000000004,0.0018100000000000002,0.00017709037240910814,1.675857989210364e-05,5.16299331783433e-05,0.5863991814453627
0.5710000000000004,1.81,1.125966,0.446328,0.8268793000000001,6719.019,0.0005710000000000004,0.0018100000000000002,0.00016638509548629838,2.950932056148284e-05,4.9493534931352586e-05,0.2708671260968486
0.5760000000000004,1.82,1.1255169999999999,0.44637099999999996,0.8268918999999999,6716.846,0.0005760000000000004,0.00182,0.00019287560758165855,3.705671329192359e-05,7.73400930953682e-05,0.37462514597929164
0.5810000000000004,1.81,1.1258979999999998,0.44637289999999996,0.8267182,6718.322999999999,0.0005810000000000005,0.0018100000000000002,0.00010879338215167768,2.4196900627971032e-05,7.238618652753527e-05,0.4932555118800606
0.5860000000000004,1.81,1.1256819999999998,0.4463292,0.8266904,6715.738,0.0005860000000000005,0.0018100000000000002,0.00022017265951973283,1.731935333666808e-05,8.072694717377489e-05,0.38780923145286994
0.5910000000000004,1.81,1.1255699999999997,0.4464418,0.8268191999999999,6713.898999999999,0.0005910000000000004,0.0018100000000000002,0.00012222929272477615,2.0043951706195552e-05,6.883719924577163e-05,0.40993780016004133
0.5960000000000004,1.82,1.125594,0.4463705,0.8269271999999999,6713.072999999999,0.0005960000000000004,0.00182,0.00026371196408206887,2.3035841638627896e-05,5.487039274508461e-05,0.23405341270745655
0.6010000000000004,1.81,1.125179,0.44632360000000004,0.8269385,6711.572,0.0006010000000000004,0.0018100000000000002,0.00018817279293247173,2.2720915474504014e-05,4.8648227100268474e-05,0.2093227173529089
0.6060000000000004,1.81,1.125511,0.44637289999999996,0.8269869,6712.33,0.0006060000000000004,0.0018100000000000002,0.0001616446720433294,2.0432572035841147e-05,3.313442318798798e-05,0.13007690033197547
0.6110000000000004,1.81,1.1256179999999998,0.44632890000000003,0.827019,6713.941000000001,0.0006110000000000004,0.0018100000000000002,0.00014105318146005405,1.4740759817596088e-05,5.76576100787937e-05,0.2546939339676776
0.6160000000000004,1.81,1.1259190000000001,0.4463229999999999,0.8270097,6713.354999999999,0.0006160000000000004,0.0018100000000000002,0.00023534867749791082,1.9318385025666396e-05,8.15439145491466e-05,0.1727570548486925
0.6210000000000004,1.81,1.1261459999999999,0.4463903,0.8266703,6715.544,0.0006210000000000005,0.0018100000000000002,0.000136908728720976,2.7232517327625605e-05,7.095357637217748e-05,0.6923467339418388
0.6260000000000004,1.81,1.125691,0.44634739999999995,0.8270739,6715.808999999999,0.0006260000000000005,0.0018100000000000002,0.00012364869590900647,2.0582516852892232e-05,5.870511051007217e-05,0.23683116348996863
0.6310000000000004,1.82,1.125855,0.44632890000000003,0.8269567,6714.519,0.0006310000000000005,0.00182,0.0002069420208657842,2.1612265036316247e-05,8.43588169665731e-05,0.21021179795613507
0.6360000000000005,1.81,1.125578,0.44634799999999997,0.8269881,6714.624000000001,0.0006360000000000005,0.0018100000000000002,0.00015471263684652294,2.1693316943252812e-05,4.801968346417677e-05,0.3624693090455582
0.6410000000000005,1.81,1.12527,0.4463673,0.8269338000000002,6715.034,0.0006410000000000005,0.0018100000000000002,0.00011636150566233277,1.660150595578158e-05,6.014781791551355e-05,0.3043090534309239
0.6460000000000005,1.81,1.125463,0.4463005,0.8269852999999999,6716.6179999999995,0.0006460000000000005,0.0018100000000000002,0.0001836872341781003,1.7517134468848415e-05,6.751599810414407e-05,0.26746214685443576
0.6510000000000005,1.82,1.125169,0.4463375000000001,0.8267561999999999,6717.248,0.0006510000000000004,0.00182,0.0001990200994874411,1.5938946012831804e-05,5.8997966066645915e-05,0.7643664042852999
0.6560000000000005,1.81,1.125569,0.4463503999999999,0.8266879000000001,6716.4490000000005,0.0006560000000000004,0.0018100000000000002,0.00011067520047417347,1.6529972776745824e-05,6.189418389476576e-05,0.3496412447066569
0.6610000000000005,1.81,1.1253129999999998,0.44633880000000004,0.8267078000000001,6717.969,0.0006610000000000005,0.0018100000000000002,0.00012570202862324995,3.551281458853972e-05,5.838287420126104e-05,0.24776803667945707
0.6660000000000005,1.81,1.125715,0.44631800000000005,0.8267341,6714.615,0.0006660000000000005,0.0018100000000000002,0.00018916923639960745,1.515255753989712e-05,6.504682928475567e-05,0.3256148031033828
0.6710000000000005,1.81,1.125778,0.44631430000000005,0.8267950000000001,6714.139,0.0006710000000000005,0.0018100000000000002,0.00010293687385965531,2.174419462753695e-05,6.71118469422449e-05,0.23746368143363483
